header_stamp,x,y,cov_x,cov_y
1780280508.071000099,-121.2658862037456,-60.703261025785444,0.005,0.005
1780280508.071000099,-121.2658862037456,-60.703261025785444,0.005,0.005
1780280508.072000027,-121.28608886481688,-60.7143381807942,0.005,0.005
1780280508.072000027,-121.28608886481688,-60.7143381807942,0.005,0.005
1780280508.072999954,-121.30629152620541,-60.72541533744557,0.005,0.005
1780280508.072999954,-121.30629152620541,-60.72541533744557,0.005,0.005
1780280508.073999882,-121.31639280775917,-60.72541524857018,0.005,0.005
1780280508.073999882,-121.31639280775917,-60.72541524857018,0.005,0.005
1780280508.075000048,-121.33659546872083,-60.73649240445537,0.005,0.005
1780280508.075000048,-121.33659546872083,-60.73649240445537,0.005,0.005
1780280508.075900078,-121.34669684812874,-60.74756965006052,0.005,0.005
1780280508.075900078,-121.34669684812874,-60.74756965006052,0.005,0.005
1780280508.076900005,-121.36689941134587,-60.74756947143333,0.005,0.005
1780280508.076900005,-121.36689941134587,-60.74756947143333,0.005,0.005
1780280508.077899933,-121.38710207310649,-60.75864662759993,0.005,0.005
1780280508.077899933,-121.38710207310649,-60.75864662759993,0.005,0.005
1780280508.078900099,-121.39720345214232,-60.76972387284526,0.005,0.005
1780280508.078900099,-121.39720345214232,-60.76972387284526,0.005,0.005
1780280508.079999924,-121.41740611353087,-60.78080102907434,0.005,0.005
1780280508.079999924,-121.41740611353087,-60.78080102907434,0.005,0.005
1780280508.081000090,-121.43760867712008,-60.780800850806955,0.005,0.005
1780280508.081000090,-121.43760867712008,-60.780800850806955,0.005,0.005
1780280508.082000017,-121.44771005775382,-60.79187809619282,0.005,0.005
1780280508.082000017,-121.44771005775382,-60.79187809619282,0.005,0.005
1780280508.082999945,-121.46791271748965,-60.802955251875005,0.005,0.005
1780280508.082999945,-121.46791271748965,-60.802955251875005,0.005,0.005
1780280508.083899975,-121.48811537973197,-60.81403240836956,0.005,0.005
1780280508.083899975,-121.48811537973197,-60.81403240836956,0.005,0.005
1780280508.084899902,-121.49821666262119,-60.81403231882075,0.005,0.005
1780280508.084899902,-121.49821666262119,-60.81403231882075,0.005,0.005
1780280508.085900068,-121.518419322357,-60.82510947492523,0.005,0.005
1780280508.085900068,-121.518419322357,-60.82510947492523,0.005,0.005
1780280508.086899996,-121.52852070304556,-60.83618671945059,0.005,0.005
1780280508.086899996,-121.52852070304556,-60.83618671945059,0.005,0.005
1780280508.088000059,-121.54872336523306,-60.84726387638336,0.005,0.005
1780280508.088000059,-121.54872336523306,-60.84726387638336,0.005,0.005
1780280508.088999987,-121.56892592893189,-60.84726369723955,0.005,0.005
1780280508.088999987,-121.56892592893189,-60.84726369723955,0.005,0.005
1780280508.089999914,-121.57902730754084,-60.858340942141,0.005,0.005
1780280508.089999914,-121.57902730754084,-60.858340942141,0.005,0.005
1780280508.091000080,-121.59922996941108,-60.869418097431165,0.005,0.005
1780280508.091000080,-121.59922996941108,-60.869418097431165,0.005,0.005
1780280508.091900110,-121.61943263159858,-60.88049525394165,0.005,0.005
1780280508.091900110,-121.61943263159858,-60.88049525394165,0.005,0.005
1780280508.092900038,-121.62953391240819,-60.88049516434665,0.005,0.005
1780280508.092900038,-121.62953391240819,-60.88049516434665,0.005,0.005
1780280508.093899965,-121.64973657476013,-60.89157231996477,0.005,0.005
1780280508.093899965,-121.64973657476013,-60.89157231996477,0.005,0.005
1780280508.094899893,-121.66993923663037,-60.90264947567723,0.005,0.005
1780280508.094899893,-121.66993923663037,-60.90264947567723,0.005,0.005
1780280508.095999956,-121.68004061603827,-60.91372672128238,0.005,0.005
1780280508.095999956,-121.68004061603827,-60.91372672128238,0.005,0.005
1780280508.096999884,-121.70024327790851,-60.92480387699484,0.005,0.005
1780280508.096999884,-121.70024327790851,-60.92480387699484,0.005,0.005
1780280508.098000050,-121.72044584197943,-60.92480369821084,0.005,0.005
1780280508.098000050,-121.72044584197943,-60.92480369821084,0.005,0.005
1780280508.098999977,-121.73054722101524,-60.93588094303389,0.005,0.005
1780280508.098999977,-121.73054722101524,-60.93588094303389,0.005,0.005
1780280509.000000000,-121.75074988331237,-60.946958098667935,0.005,0.005
1780280509.000000000,-121.75074988331237,-60.946958098667935,0.005,0.005
1780280509.000900030,-121.77095254566431,-60.95803525470835,0.005,0.005
1780280509.000900030,-121.77095254566431,-60.95803525470835,0.005,0.005
1780280509.001899958,-121.79115520758936,-60.96911240956031,0.005,0.005
1780280509.001899958,-121.79115520758936,-60.96911240956031,0.005,0.005
1780280509.002899885,-121.80125648882586,-60.9691123198869,0.005,0.005
1780280509.002899885,-121.80125648882586,-60.9691123198869,0.005,0.005
1780280509.003900051,-121.82145915112298,-60.98018947552095,0.005,0.005
1780280509.003900051,-121.82145915112298,-60.98018947552095,0.005,0.005
1780280509.005000114,-121.8416618134201,-60.9912666315773,0.005,0.005
1780280509.005000114,-121.8416618134201,-60.9912666315773,0.005,0.005
1780280509.006000042,-121.85176319240112,-61.00234387641627,0.005,0.005
1780280509.006000042,-121.85176319240112,-61.00234387641627,0.005,0.005
1780280509.006999969,-121.87196575695373,-61.002343697115656,0.005,0.005
1780280509.007999897,-121.89216841893358,-61.01342085237397,0.005,0.005
1780280509.007999897,-121.89216841893358,-61.01342085237397,0.005,0.005
1780280509.007999897,-121.89216841893358,-61.01342085237397,0.005,0.005
1780280509.008899927,-121.9022697983963,-61.024498097540906,0.005,0.005
1780280509.008899927,-121.9022697983963,-61.024498097540906,0.005,0.005
1780280509.009900093,-121.92247246112031,-61.03557525267426,0.005,0.005
1780280509.009900093,-121.92247246112031,-61.03557525267426,0.005,0.005
1780280509.010900021,-121.94267502487395,-61.03557507309224,0.005,0.005
1780280509.010900021,-121.94267502487395,-61.03557507309224,0.005,0.005
1780280509.011899948,-121.96287768722588,-61.046652228710364,0.005,0.005
1780280509.011899948,-121.96287768722588,-61.046652228710364,0.005,0.005
1780280509.013000011,-121.97297906706068,-61.057729474237114,0.005,0.005
1780280509.013000011,-121.97297906706068,-61.057729474237114,0.005,0.005
1780280509.013999939,-121.99318172952222,-61.06880662855652,0.005,0.005
1780280509.013999939,-121.99318172952222,-61.06880662855652,0.005,0.005
1780280509.015000105,-122.01338439187417,-61.079883784174655,0.005,0.005
1780280509.015000105,-122.01338439187417,-61.079883784174655,0.005,0.005
1780280509.016000032,-122.02348567311066,-61.07988369450124,0.005,0.005
1780280509.016000032,-122.02348567311066,-61.07988369450124,0.005,0.005
1780280509.016900063,-122.04368833588947,-61.09096084961868,0.005,0.005
1780280509.016900063,-122.04368833588947,-61.09096084961868,0.005,0.005
1780280509.017899990,-122.06389099829622,-61.102038004798594,0.005,0.005
1780280509.017899990,-122.06389099829622,-61.102038004798594,0.005,0.005
1780280509.018899918,-122.07399237775893,-61.113115249543235,0.005,0.005
1780280509.018899918,-122.07399237775893,-61.113115249543235,0.005,0.005
1780280509.019900084,-122.09419494231153,-61.11311507024262,0.005,0.005
1780280509.019900084,-122.09419494231153,-61.11311507024262,0.005,0.005
1780280509.020999908,-122.11439760514516,-61.12419222492184,0.005,0.005
1780280509.020999908,-122.11439760514516,-61.12419222492184,0.005,0.005
1780280509.022000074,-122.1244989862606,-61.13526946979108,0.005,0.005
1780280509.022000074,-122.1244989862606,-61.13526946979108,0.005,0.005
1780280509.023000002,-122.14470164781359,-61.146346625127805,0.005,0.005
1780280509.023999929,-122.15480322046673,-61.15742396671851,0.005,0.005
1780280509.023999929,-122.15480322046673,-61.15742396671851,0.005,0.005
1780280509.023999929,-122.15480322046673,-61.15742396671851,0.005,0.005
1780280509.025000095,-122.17500588287348,-61.16850112189842,0.005,0.005
1780280509.025899887,-122.19520844540128,-61.1685009421134,0.005,0.005
1780280509.025899887,-122.19520844540128,-61.1685009421134,0.005,0.005
1780280509.025899887,-122.19520844540128,-61.1685009421134,0.005,0.005
1780280509.026900053,-122.20530982737048,-61.179578186825836,0.005,0.005
1780280509.026900053,-122.20530982737048,-61.179578186825836,0.005,0.005
1780280509.027899981,-122.22551249025892,-61.190655341911416,0.005,0.005
1780280509.027899981,-122.22551249025892,-61.190655341911416,0.005,0.005
1780280509.028899908,-122.24571515266567,-61.201732496669045,0.005,0.005
1780280509.028899908,-122.24571515266567,-61.201732496669045,0.005,0.005
1780280509.029999971,-122.25581643395698,-61.201732406557426,0.005,0.005
1780280509.029999971,-122.25581643395698,-61.201732406557426,0.005,0.005
1780280509.030999899,-122.2760190972723,-61.212809560720025,0.005,0.005
1780280509.030999899,-122.2760190972723,-61.212809560720025,0.005,0.005
1780280509.032000065,-122.296221760478,-61.22388671618135,0.005,0.005
1780280509.032000065,-122.296221760478,-61.22388671618135,0.005,0.005
1780280509.032999992,-122.30632314036761,-61.23496396126988,0.005,0.005
1780280509.032999992,-122.30632314036761,-61.23496396126988,0.005,0.005
1780280509.033900023,-122.32652570460294,-61.23496378117123,0.005,0.005
1780280509.033900023,-122.32652570460294,-61.23496378117123,0.005,0.005
1780280509.034899950,-122.34672836749138,-61.246040934989956,0.005,0.005
1780280509.034899950,-122.34672836749138,-61.246040934989956,0.005,0.005
1780280509.035900116,-122.35682974817993,-61.25711818078218,0.005,0.005
1780280509.035900116,-122.35682974817993,-61.25711818078218,0.005,0.005
1780280509.036900043,-122.37703241106837,-61.268195335867766,0.005,0.005
1780280509.036900043,-122.37703241106837,-61.268195335867766,0.005,0.005
1780280509.038000107,-122.3972349757306,-61.26819515569072,0.005,0.005
1780280509.038000107,-122.3972349757306,-61.26819515569072,0.005,0.005
1780280509.039000034,-122.4073363561019,-61.279272399840345,0.005,0.005
1780280509.039000034,-122.4073363561019,-61.279272399840345,0.005,0.005
1780280509.039999962,-122.42753901856344,-61.29034955458204,0.005,0.005
1780280509.039999962,-122.42753901856344,-61.29034955458204,0.005,0.005
1780280509.040999889,-122.44774168187877,-61.30142670916693,0.005,0.005
1780280509.040999889,-122.44774168187877,-61.30142670916693,0.005,0.005
1780280509.041899920,-122.45784296317007,-61.30142661905531,0.005,0.005
1780280509.041899920,-122.45784296317007,-61.30142661905531,0.005,0.005
1780280509.042900085,-122.47804562685747,-61.31250377357773,0.005,0.005
1780280509.042900085,-122.47804562685747,-61.31250377357773,0.005,0.005
1780280509.043900013,-122.49824829022761,-61.3235809281467,0.005,0.005
1780280509.043900013,-122.49824829022761,-61.3235809281467,0.005,0.005
1780280509.044899940,-122.50834967054409,-61.334658173156825,0.005,0.005
1780280509.044899940,-122.50834967054409,-61.334658173156825,0.005,0.005
1780280509.046000004,-122.52855233385941,-61.345735326897135,0.005,0.005
1780280509.046000004,-122.52855233385941,-61.345735326897135,0.005,0.005
1780280509.046999931,-122.54875489814955,-61.345735146360276,0.005,0.005
1780280509.046999931,-122.54875489814955,-61.345735146360276,0.005,0.005
1780280509.048000097,-122.55885627852085,-61.35681239135448,0.005,0.005
1780280509.048000097,-122.55885627852085,-61.35681239135448,0.005,0.005
1780280509.049000025,-122.57905894183618,-61.36788954593937,0.005,0.005
1780280509.049000025,-122.57905894183618,-61.36788954593937,0.005,0.005
1780280509.049999952,-122.59926160520631,-61.37896669966376,0.005,0.005
1780280509.049999952,-122.59926160520631,-61.37896669966376,0.005,0.005
1780280509.050899982,-122.60936298717553,-61.39004394479849,0.005,0.005
1780280509.050899982,-122.60936298717553,-61.39004394479849,0.005,0.005
1780280509.051899910,-122.6295655506119,-61.390043764418444,0.005,0.005
1780280509.051899910,-122.6295655506119,-61.390043764418444,0.005,0.005
1780280509.052900076,-122.64976821398203,-61.4011209189874,0.005,0.005
1780280509.052900076,-122.64976821398203,-61.4011209189874,0.005,0.005
1780280509.053900003,-122.65986959606086,-61.412198162823415,0.005,0.005
1780280509.053900003,-122.65986959606086,-61.412198162823415,0.005,0.005
1780280509.055000067,-122.68007225937619,-61.4232753178306,0.005,0.005
1780280509.055000067,-122.68007225937619,-61.4232753178306,0.005,0.005
1780280509.055999994,-122.70027501520404,-61.4232752340152,0.005,0.005
1780280509.055999994,-122.70027501520404,-61.4232752340152,0.005,0.005
1780280509.056999922,-122.71037639685599,-61.434352478351904,0.005,0.005
1780280509.056999922,-122.71037639685599,-61.434352478351904,0.005,0.005
1780280509.058000088,-122.73057906065301,-61.44542963199789,0.005,0.005
1780280509.058000088,-122.73057906065301,-61.44542963199789,0.005,0.005
1780280509.058900118,-122.75078172316937,-61.456506786301375,0.005,0.005
1780280509.058900118,-122.75078172316937,-61.456506786301375,0.005,0.005
1780280509.059900045,-122.76088300574133,-61.456506695954545,0.005,0.005
1780280509.059900045,-122.76088300574133,-61.456506695954545,0.005,0.005
1780280509.060899973,-122.78108566996524,-61.4675838503667,0.005,0.005
1780280509.060899973,-122.78108566996524,-61.4675838503667,0.005,0.005
1780280509.061899900,-122.79118705039134,-61.4786610945004,0.005,0.005
1780280509.061899900,-122.79118705039134,-61.4786610945004,0.005,0.005
1780280509.062999964,-122.81138971418837,-61.48973824856868,0.005,0.005
1780280509.062999964,-122.81138971418837,-61.48973824856868,0.005,0.005
1780280509.063999891,-122.83159227890539,-61.48973806795341,0.005,0.005
1780280509.063999891,-122.83159227890539,-61.48973806795341,0.005,0.005
1780280509.065000057,-122.84169365927669,-61.500815312525326,0.005,0.005
1780280509.065000057,-122.84169365927669,-61.500815312525326,0.005,0.005
1780280509.065999985,-122.86189632350059,-61.51189246609291,0.005,0.005
1780280509.065999985,-122.86189632350059,-61.51189246609291,0.005,0.005
1780280509.066900015,-122.88209898735242,-61.522969620145254,0.005,0.005
1780280509.066900015,-122.88209898735242,-61.522969620145254,0.005,0.005
1780280509.067899942,-122.8922002690706,-61.52296952995523,0.005,0.005
1780280509.067899942,-122.8922002690706,-61.52296952995523,0.005,0.005
1780280509.068900108,-122.91240293292243,-61.53404668442987,0.005,0.005
1780280509.068900108,-122.91240293292243,-61.53404668442987,0.005,0.005
1780280509.069900036,-122.93260559720115,-61.54512383755924,0.005,0.005
1780280509.069900036,-122.93260559720115,-61.54512383755924,0.005,0.005
1780280509.071000099,-122.94270697794451,-61.55620108249096,0.005,0.005
1780280509.071000099,-122.94270697794451,-61.55620108249096,0.005,0.005
1780280509.072000027,-122.96290954271635,-61.556200901437485,0.005,0.005
1780280509.072000027,-122.96290954271635,-61.556200901437485,0.005,0.005
1780280509.072999954,-122.98311220662299,-61.56727805505162,0.005,0.005
1780280509.072999954,-122.98311220662299,-61.56727805505162,0.005,0.005
1780280509.073999882,-122.99321358784805,-61.57835529946673,0.005,0.005
1780280509.073999882,-122.99321358784805,-61.57835529946673,0.005,0.005
1780280509.075000048,-123.01341625207196,-61.589432453456595,0.005,0.005
1780280509.075000048,-123.01341625207196,-61.589432453456595,0.005,0.005
1780280509.075900078,-123.0235176342056,-61.600509697276685,0.005,0.005
1780280509.075900078,-123.0235176342056,-61.600509697276685,0.005,0.005
1780280509.076900005,-123.04372019897744,-61.60050951622321,0.005,0.005
1780280509.076900005,-123.04372019897744,-61.60050951622321,0.005,0.005
1780280509.077899933,-123.0639228619755,-61.61158667043237,0.005,0.005
1780280509.077899933,-123.0639228619755,-61.61158667043237,0.005,0.005
1780280509.078900099,-123.07402424416395,-61.622663913814236,0.005,0.005
