t_ekf,yaw_rtk,yaw_ekf,diff_deg
1780294838.0982053,1.271995958853468,1.6689867660330464,-22.745897756881707
1780294838.1181645,1.1798425743481666,1.65911224276767,-27.460129249071944
1780294838.9185855,1.1747811195173834,1.177181105965081,-0.13750909434166544
1780294838.9451082,1.1747811195173834,1.163766833768283,0.6310720877745448
1780294838.9629815,1.1747811195173834,1.1548106212419018,1.1442252659583836
1780294838.986967,1.1747811195173834,1.1424299025997329,1.8535881914936034
1780294838.998423,1.1747811195173834,1.1362088124374536,2.21003040176256
1780294839.0226555,1.1587240903990355,1.124177036218746,1.9794003991403746
1780294839.0394049,1.0756464180041054,1.1148147701153919,-2.2441812664590404
1780294839.057989,0.9798278420696167,1.1041781305786684,-7.124746712802802
1780294839.0789497,0.8806931405563387,1.0920200336959713,-12.1081390745131
1780294839.1037626,0.7735299244838869,1.0789997040093564,-17.50212913560117
1780294839.901057,0.7080800775340997,0.6181839027787214,5.150671407853676
1780294839.9235675,0.7080800775340997,0.6056233735283746,5.870336722349167
1780294839.9441597,0.7080800775340997,0.5945594714217437,6.504251618005017
1780294839.9657962,0.7080800775340997,0.5838668148480183,7.116895711462299
1780294839.977996,0.7080800775340997,0.5777399553397159,7.467938902957624
1780294839.9983735,0.7080800775340997,0.5692976635930431,7.951646589460102
1780294840.018106,0.7080800775340997,0.560982262764074,8.428083961919617
1780294840.0422719,0.6347762489503376,0.5528776984999143,4.6924412890485
1780294840.0579982,0.599869663910451,0.5495170874979249,2.8849901160477254
1780294840.0780106,0.5708971983273452,0.544781194865952,1.4963367760868795
1780294840.098831,0.5482079180514191,0.539893618077192,0.4763742981289395
1780294840.900469,0.5356415474370597,0.3859761596422723,8.575195059830103
1780294840.9187422,0.5356415474370597,0.3837778853023317,8.701146901720605
1780294840.9386752,0.5356415474370597,0.3815231097285349,8.830336025848348
1780294840.9589906,0.5356415474370597,0.37927408572517507,8.959195609264485
1780294840.979102,0.5356415474370597,0.3769210487799262,9.0940146952656
1780294840.9987047,0.5356415474370597,0.37460122727872514,9.226930676508125
1780294841.018529,0.5356415474370597,0.37302739690556586,9.31710451455965
1780294841.0380163,0.5253441048502933,0.3763249673643154,8.538167644626286
1780294841.0579815,0.5122541354603356,0.3799006046949682,7.5832987165104475
1780294841.0787318,0.503527489200364,0.38460318895107865,6.8138604858306575
1780294841.0987954,0.49829150144438117,0.38967428962234507,6.223307819881139
1780294841.9194,0.4914847173616032,0.4218257074733776,3.991167271655395
1780294841.940882,0.4914847173616032,0.4221534963148251,3.9723863544689695
1780294841.9581146,0.4914847173616032,0.42381859110444653,3.8769834505344396
1780294841.9787946,0.4914847173616032,0.4237480340029294,3.8810260746660483
1780294841.9988396,0.4914847173616032,0.4234355896236124,3.8989278189334966
1780294842.0193508,0.4914847173616032,0.42422995166027505,3.8534142268273093
1780294842.0624702,0.48048914307403884,0.42487701909882675,3.1863399935379513
1780294842.0781846,0.47647488579445185,0.4249275568120836,2.953444395862089
1780294842.1008818,0.47088983218807007,0.42603611811857756,2.5699285116684814
1780294842.9047348,0.4740314248416598,0.45170128518133795,1.2794227584741342
1780294842.9233506,0.4740314248416598,0.4523258032867226,1.2436405068060865
1780294842.9421098,0.4740314248416598,0.45279439428381063,1.2167922203551162
1780294842.958045,0.4740314248416598,0.4540972751598314,1.1421426449508192
1780294842.9781213,0.4740314248416598,0.45555379156592446,1.0586904020901238
1780294843.0001702,0.4740314248416598,0.45667972725869965,0.9941790388909667
1780294843.0180995,0.4740314248416598,0.45725813898795953,0.9610384879835122
1780294843.0380287,0.4783947479716457,0.45810545778557643,1.162490696977971
1780294843.059637,0.48083820892443774,0.4592054619470037,1.23946510108136
1780294843.0787172,0.4860741966804209,0.4603412762435683,1.4743877355775967
1780294843.1011217,0.49165925028680263,0.4615691896595655,1.724033479233458
1780294843.90005,0.49602257341678857,0.4889663036279901,0.4042944780038214
1780294843.935568,0.49602257341678857,0.48981510761585656,0.35566159186519947
1780294843.9525642,0.49602257341678857,0.490735806621044,0.3029094246660662
1780294843.9598393,0.49602257341678857,0.49117031920404347,0.27801368751486805
1780294843.9781983,0.49602257341678857,0.49194728934053644,0.2334965778861173
1780294843.998172,0.49602257341678857,0.49278682181984856,0.18539491005737863
1780294844.0202446,0.4963716392671873,0.4936807663684978,0.1541756603010436
1780294844.0393088,0.49916416607037833,0.49436933031556207,0.2747238522093962
1780294844.058001,0.5045746867515606,0.49477727607663197,0.5613502818298293
1780294844.0911026,0.5117305366847374,0.4949741872109339,0.9600681048952016
1780294844.1014519,0.5129522671611337,0.49519228509337077,1.017572016710843
1780294844.920232,0.5141739976375296,0.5164315982147712,-0.12935098490224609
1780294844.9395146,0.5141739976375296,0.5164731655604174,-0.13173261837333475
1780294844.957978,0.5141739976375296,0.5165164213536808,-0.13421099276681592
1780294844.9782307,0.5141739976375296,0.5166617328028045,-0.14253672551653185
1780294844.9981587,0.5141739976375296,0.5171872532401086,-0.17264682862192837
1780294845.0237467,0.5148721293383272,0.5177267834842254,-0.16355963452949246
1780294845.053259,0.5197590512439115,0.5182600900719864,0.08588414880529555
1780294845.0653389,0.5220279792715039,0.5184076914896867,0.20742721052090543
1780294845.0793133,0.5229006438975011,0.5185196898323303,0.2510101781749682
1780294845.0997796,0.522900643897501,0.5185891321714784,0.2470314252222611
1780294845.1180131,0.5235987755982988,0.5189030723110775,0.2690439802034905
1780294845.9180868,0.5235987755982989,0.52665335180583,-0.1750143248926047
1780294845.9390829,0.5235987755982989,0.526822735943344,-0.1847193210886202
1780294845.9596558,0.5235987755982989,0.5268229136577692,-0.1847295033751477
1780294845.978075,0.5235987755982989,0.5266441721867074,-0.1744883714593478
1780294845.9981515,0.5235987755982989,0.5265615742446925,-0.1697558579854261
1780294846.0193143,0.5235987755982989,0.5264779305055651,-0.16496342475073325
1780294846.0379653,0.5188863866179141,0.5262850925478681,-0.4239146236447827
1780294846.0642428,0.5126032013107346,0.525571679726388,-0.7430390799234448
1780294846.089671,0.5054473513775577,0.5248224640064015,-1.1101121812233734
1780294846.1070344,0.501084028247572,0.5240728410402097,-1.317161949034493
1780294846.9003274,0.49898963314517886,0.49805643034412733,0.05346858193003899
1780294846.9181564,0.49898963314517886,0.49754938058915776,0.0825203928929378
1780294846.9384594,0.49898963314517886,0.496976730861104,0.11533080544973286
1780294846.959961,0.49898963314517886,0.49637787845980386,0.14964252059550573
1780294846.9788938,0.49898963314517886,0.4957227462182231,0.18717883306102823
1780294847.0001647,0.49898963314517886,0.49501909261703336,0.22749521464838168
1780294847.0196033,0.49898963314517886,0.49458750238633936,0.2522235133462255
1780294847.0381615,0.49584804049158904,0.49436209490745414,0.0851384105570313
1780294847.0594244,0.49514990879079124,0.4942012851823443,0.054352129110480485
1780294847.079715,0.4958480404915889,0.4937154520332181,0.12218831810295934
1780294847.0980108,0.49549897464119025,0.4932643572100576,0.12803414763026524
1780294847.9236157,0.4954989746411902,0.49143485547475313,0.2328568756750699
1780294847.939475,0.4954989746411902,0.491404580026379,0.23459153108977432
1780294847.9616835,0.4954989746411902,0.49135310382195985,0.23754090034834388
1780294847.9790561,0.4954989746411902,0.4912929120608033,0.24098963422407482
1780294848.0093825,0.4954989746411902,0.49123410865215583,0.2443588213605565
1780294848.0237978,0.49549897464119025,0.49116325239268965,0.24841858598005565
1780294848.0427458,0.4951499087907913,0.4911034501085378,0.23184500446719455
1780294848.0598893,0.4951499087907913,0.4910383181573822,0.23557679037986234
1780294848.078272,0.4951499087907913,0.4909627325608573,0.23990752605271634
1780294848.1017864,0.4951499087907913,0.4908533648215979,0.24617383592716738
1780294848.9041586,0.4951499087907913,0.48983813999059317,0.3043419340006216
1780294848.9181888,0.4951499087907913,0.48982143365830616,0.30529913633181033
1780294848.9394557,0.4951499087907913,0.4898004063631282,0.30650391160008233
1780294848.9581482,0.4951499087907913,0.48977923335414186,0.3077170356545929
1780294848.993654,0.4951499087907913,0.4897621991080591,0.30869302606232096
1780294849.0135067,0.4951499087907913,0.48974338590144745,0.3097709434002778
1780294849.02352,0.4951499087907913,0.4897287104550486,0.310611784541401
1780294849.0429416,0.4951499087907913,0.489710795682336,0.31163822540877045
1780294849.0663717,0.4951499087907913,0.4896971996732051,0.3124172193501937
1780294849.0801256,0.4951499087907913,0.4896737986208145,0.3137580008883379
1780294849.1011238,0.4951499087907913,0.48963904403849845,0.3157492917737878
1780294849.9182785,0.4951499087907913,0.4874915380734854,0.43879232004820534
1780294849.9381747,0.4951499087907913,0.4874471660362675,0.441334650509189
1780294849.9607184,0.4951499087907913,0.4874038093449748,0.44381880593391143
1780294849.978112,0.4951499087907913,0.4873666757460114,0.4459464044326457
1780294849.9980943,0.4951499087907913,0.48734059586476514,0.44744067155825845
1780294850.0181386,0.4951499087907913,0.48731574000340666,0.44886480751026137
1780294850.0391235,0.4951499087907913,0.48727889969460764,0.4509756017204042
1780294850.0580204,0.4951499087907913,0.4872363782628467,0.45341190029915857
1780294850.0799153,0.4951499087907913,0.4871886102414883,0.4561488063186867
1780294850.0990872,0.4951499087907913,0.48713998977916967,0.4589345536075189
1780294850.1179178,0.4951499087907913,0.48708755966737216,0.46193857773291513
1780294850.9096065,0.4951499087907913,0.48626529108201655,0.5090510972999844
1780294850.9311905,0.4951499087907913,0.48625065497925546,0.5098896842167147
1780294850.945357,0.4951499087907913,0.4862361781982584,0.5107191426687828
1780294850.964382,0.4951499087907913,0.4862255689782038,0.5113270062018359
1780294850.9780486,0.4951499087907913,0.486219772409792,0.511659125107492
1780294851.0003977,0.4951499087907913,0.48621207899873364,0.5120999250911935
1780294851.025576,0.4951499087907913,0.48620442576604705,0.5125384230237666
1780294851.0382054,0.4951499087907913,0.4861900515709274,0.513362003738022
1780294851.058147,0.4951499087907912,0.4861643813656886,0.5148327981574304
1780294851.0783763,0.4951499087907912,0.48614470834607343,0.5159599791516593
1780294851.0992548,0.4951499087907912,0.4861189780063022,0.5174342190259874
1780294851.1179824,0.49514990879079135,0.4860752724891226,0.5199383607018266
1780294851.9033437,0.49514990879079135,0.48517451889566493,0.5715477399881926
1780294851.9232543,0.49514990879079135,0.48515380866827496,0.5727343486103945
1780294851.9380186,0.49514990879079135,0.4851393181962748,0.573564591499155
1780294851.9580011,0.49514990879079135,0.4851279036427725,0.5742185972398655
1780294851.9780388,0.49514990879079135,0.48511385247449,0.5750236698796785
1780294851.9979558,0.49514990879079135,0.48509217744345046,0.5762655576790602
1780294852.0184994,0.49514990879079135,0.4850680319038345,0.5776489951931194
1780294852.0418725,0.4951499087907913,0.4850433542720358,0.5790629193435594
1780294852.0579767,0.4951499087907913,0.48501817788511875,0.5805054200572959
1780294852.078021,0.4951499087907912,0.4849999342512615,0.5815507032802932
1780294852.098187,0.4951499087907912,0.48497155470575304,0.5831767314624262
1780294852.9001486,0.4951499087907913,0.48461627568855575,0.6035327196973929
1780294852.9180028,0.4951499087907913,0.4846290214162341,0.6028024432946008
1780294852.9404027,0.4951499087907913,0.48462656664449566,0.6029430913548811
1780294852.9589558,0.4951499087907913,0.4846163760040519,0.6035269720428447
1780294852.9790704,0.4951499087907913,0.4846032280503915,0.6042802942968172
1780294852.998535,0.4951499087907913,0.4845873397984883,0.6051906240747135
1780294853.0196502,0.4951499087907913,0.48457497956463247,0.6058988133084463
1780294853.0398757,0.4951499087907912,0.4845590438487264,0.6068118625733777
1780294853.060188,0.4951499087907912,0.4845397334950353,0.607918264340781
1780294853.0788112,0.4951499087907912,0.48452006121717867,0.6090454028353759
1780294853.0988238,0.4951499087907912,0.4844987048264112,0.6102690338919827
1780294853.1179678,0.4951499087907912,0.484474654856971,0.6116469956383259
1780294853.9107563,0.4951499087907912,0.4839048280851618,0.6442956647165586
1780294853.9199314,0.4951499087907912,0.4838984030468148,0.6446637922970497
1780294853.9387524,0.4951499087907912,0.48389209160618635,0.6450254112077078
1780294853.958097,0.4951499087907912,0.4838871069723529,0.6453110096887839
1780294853.9793868,0.4951499087907912,0.4838809669954743,0.6456628044502352
1780294854.0001318,0.4951499087907912,0.483873768718118,0.6460752353625152
1780294854.0189161,0.4951499087907912,0.4838667490872381,0.6464774305856732
1780294854.0391185,0.4951499087907912,0.4838593554236295,0.6469010563055843
1780294854.058007,0.4951499087907912,0.4838516100395088,0.6473448341264103
1780294854.0787842,0.49514990879079135,0.4838446130875229,0.6477457299446653
1780294854.0982974,0.49514990879079135,0.48383677788766105,0.6481946538283914
1780294854.9011424,0.4951499087907912,0.4836616954535569,0.6582261383694261
1780294854.9201508,0.4951499087907912,0.4836596414434173,0.6583438244815046
1780294854.9420333,0.4951499087907912,0.48365755085044476,0.6584636066355094
1780294854.9585614,0.4951499087907912,0.4836547796889177,0.6586223824953602
1780294854.9792001,0.4951499087907912,0.4836512990624218,0.6588218077036342
1780294855.0017986,0.4951499087907912,0.48364720501367947,0.6590563794176918
1780294855.0269723,0.4951499087907912,0.4836423159897927,0.6593364998523435
1780294855.0442214,0.4951499087907913,0.48364998263085585,0.6588972336763889
1780294855.0603814,0.4951499087907912,0.48366306347413557,0.6581477565639824
1780294855.0792212,0.49514990879079135,0.48365807277721323,0.6584337024344706
1780294855.0987394,0.4951499087907912,0.4836510335481452,0.658837020551085
1780294855.1181397,0.49514990879079135,0.48364294158171267,0.6593006560756401
1780294855.9247973,0.49514990879079135,0.4835159487816867,0.6665768075456778
1780294855.944679,0.49514990879079135,0.48351445387616876,0.666662459322626
1780294855.960301,0.49514990879079135,0.4835129823143651,0.6667467736032668
1780294855.9781103,0.49514990879079135,0.4835111749755234,0.6668503264910494
1780294855.9984329,0.49514990879079135,0.4835094017362858,0.6669519256154284
1780294856.039788,0.49514990879079135,0.4835068012419841,0.6671009229635654
1780294856.0585039,0.4951499087907913,0.4835037550005461,0.6672754597413367
1780294856.0808399,0.4951499087907913,0.4835011097773354,0.6674270198671796
1780294856.1048486,0.4951499087907913,0.48349836128219076,0.6675844970389799
1780294856.9193711,0.4951499087907913,0.483414493479356,0.6723897681784469
1780294856.9381495,0.4951499087907913,0.4834126135483324,0.6724974802918734
1780294856.9580088,0.4951499087907913,0.48341078947590993,0.6726019919432086
1780294856.9798949,0.4951499087907913,0.48340872882923736,0.6727200583006148
1780294856.9998102,0.4951499087907913,0.4834067374489198,0.6728341559882149
1780294857.0189445,0.4951499087907913,0.483404542156239,0.6729599369936211
1780294857.0408742,0.4951499087907913,0.4834024219021739,0.6730814186030466
1780294857.059733,0.4951499087907912,0.4834001140456163,0.6732136490435144
1780294857.0840247,0.4951499087907912,0.48339788169287684,0.6733415534338688
1780294857.1145542,0.4951499087907912,0.4833954908730149,0.6734785373215328
1780294857.9061465,0.4951499087907912,0.48336050337871017,0.6754831730809331
1780294857.932743,0.4951499087907912,0.4833597566981418,0.6755259547261454
1780294857.943956,0.4951499087907912,0.48335931798893833,0.6755510909119375
1780294857.958025,0.4951499087907912,0.48335888606747673,0.6755758381887681
1780294857.9780777,0.4951499087907912,0.4833581808833806,0.6756162422612554
1780294857.999067,0.4951499087907912,0.48335708932850935,0.675678783748486
1780294858.0316954,0.4951499087907912,0.48335616958832267,0.6757314809794313
1780294858.0462513,0.4951499087907912,0.48335502603156055,0.6757970019555342
1780294858.0602796,0.4951499087907912,0.4833540456336445,0.6758531746183686
1780294858.0789952,0.4951499087907912,0.48335320475588534,0.675901353365054
1780294858.0980253,0.4951499087907912,0.48335225749752553,0.6759556272711794
1780294858.1182573,0.4951499087907912,0.48335133953432735,0.6760082226881833
1780294858.9266624,0.4951499087907912,0.48332553813771467,0.677486533819633
1780294858.9430053,0.4951499087907912,0.4833253961470491,0.6774946692854997
1780294858.9580266,0.4951499087907912,0.4833251857856667,0.6775067221048852
1780294858.9787169,0.4951499087907912,0.48332484202367115,0.6775264182163864
1780294859.0040135,0.4951499087907912,0.4833243746856257,0.6775531947139953
1780294859.0225465,0.49514990879079135,0.4833238334302112,0.6775842063648968
1780294859.0380075,0.49514990879079135,0.4833231630790223,0.6776226146588119
1780294859.0587053,0.49514990879079135,0.4833225778576976,0.677656145370797
1780294859.0787091,0.49514990879079135,0.48332204560194075,0.6776866413792865
1780294859.1003976,0.4951499087907912,0.48332150860887696,0.6777174088154602
1780294859.9032478,0.49514990879079135,0.48342997635329826,0.6715026648468253
1780294859.9181225,0.49514990879079135,0.48342978997838315,0.6715133433428684
1780294859.9380233,0.49514990879079135,0.48342948326473545,0.6715309167404008
1780294859.958144,0.49514990879079135,0.48342916536268365,0.6715491311862671
1780294859.978458,0.49514990879079135,0.483428836053657,0.6715679992036502
1780294859.9982004,0.49514990879079135,0.4834284951385755,0.6715875321989924
1780294860.0180101,0.49514990879079135,0.48342816286834245,0.671606569881004
1780294860.0381258,0.4951499087907912,0.4834274748446395,0.6716459907353787
1780294860.0581596,0.4951499087907912,0.4834253759031967,0.6717662512214974
1780294860.077992,0.4951499087907912,0.483422920873849,0.6719069140416983
1780294860.0979948,0.49514990879079135,0.483420180504832,0.6720639256206926
1780294860.9180825,0.49514990879079135,0.48337495752251186,0.6746550116446306
1780294860.9399102,0.49514990879079135,0.4833744613859313,0.6746834381767577
1780294860.9594557,0.49514990879079135,0.4833738087795057,0.6747208297706289
1780294860.9787261,0.49514990879079135,0.48337300698722313,0.6747667690844662
1780294861.0029204,0.49514990879079135,0.48337237644915376,0.6748028962546633
1780294861.022628,0.49514990879079135,0.48337175536641797,0.674838481674153
1780294861.0399172,0.49514990879079135,0.4833711435183052,0.6748735379887185
1780294861.0622087,0.4951499087907912,0.4833704159128879,0.6749152267082715
1780294861.0780063,0.4951499087907912,0.4833694541709817,0.6749703304604758
1780294861.0980136,0.4951499087907912,0.48336824789221156,0.6750394451429217
1780294861.9189665,0.4951499087907912,0.4833322363248971,0.6771027559636924
1780294861.9430022,0.4951499087907912,0.48333144446298115,0.6771481263094321
1780294861.9606626,0.4951499087907912,0.48333077737712143,0.6771863475137668
1780294861.978324,0.4951499087907912,0.4833302294478493,0.6772177415485311
1780294861.9988916,0.4951499087907912,0.4833297962235179,0.6772425634743031
1780294862.018276,0.4951499087907912,0.48332936736434745,0.6772671352947757
1780294862.0382376,0.4951499087907912,0.4833286164887414,0.6773101572979403
1780294862.0580676,0.4951499087907912,0.48332766290961565,0.6773647933572788
1780294862.0786383,0.4951499087907912,0.4833265223433229,0.677430142992108
1780294862.1038954,0.4951499087907912,0.48332551208360436,0.6774880266101929
