bag_ts,header_stamp,x,y,vx,vy,wz
1780294793.289474487,1780294793.278120518,-218.13653002923752,-125.07581719130262,1.6343073711349492,0.0,0.016640859738625287
1780294793.334702730,1780294793.313565016,-218.11056580180423,-125.12442377109653,1.6273302789259416,0.0,0.016642658927972936
1780294793.352566481,1780294793.337332487,-218.0916414092287,-125.15986291148798,1.6514952719551808,0.0,0.027195995613087526
1780294793.362783909,1780294793.354403973,-218.07751201119848,-125.1863165295133,1.656859493955797,0.0,0.02719599562607829
1780294793.376827478,1780294793.367460489,-218.06581346951128,-125.20823494281024,1.661129707079426,0.0,0.023585055455083444
1780294793.395268679,1780294793.377943754,-218.05619944413888,-125.22624544212707,1.6665561669283477,0.0,0.022512250205940713
1780294793.423144817,1780294793.397984028,-218.0385384546888,-125.25923990254694,1.6640725277258634,0.0,0.028968156615796034
1780294793.440432072,1780294793.431404829,-218.0108971906182,-125.31076089106969,1.6627319273860974,0.0,0.02896815663531409
1780294793.457960129,1780294793.448804379,-217.9952094646295,-125.34008884625754,1.6263117277033345,0.0,0.03695854321357686
1780294793.466865778,1780294793.461421490,-217.98265301170707,-125.36365948438181,1.619318021562089,0.0,0.03695854323098475
1780294793.486713886,1780294793.477987528,-217.96365593866935,-125.39940521285476,1.6154367796824587,0.0,0.03158929727943624
1780294793.513964653,1780294793.498011589,-217.9394963915169,-125.4448632311135,1.620283101402394,0.0,0.04051673838287924
1780294793.531073093,1780294793.518055916,-217.91507624576008,-125.49079856035263,1.6310080841064851,0.0,0.05223188184408392
1780294793.571068048,1780294793.542019606,-217.88696088901918,-125.54337787376869,1.6371518362410848,0.0,0.05764457412838609
1780294793.615076065,1780294793.587046862,-217.84283496938875,-125.62512980986315,1.6383395685955455,0.0,0.057644574159637314
1780294793.648063421,1780294793.623049021,-217.8085774653024,-125.68816460305574,1.6318285355984223,0.0,0.08022504681478551
1780294793.688698530,1780294793.654772282,-217.7784110639291,-125.74329042614258,1.6310268386002844,0.0,0.08022504683491838
1780294793.709296465,1780294793.695338488,-217.74196726474247,-125.80930438536458,1.637749086197922,0.0,0.049376892609923353
1780294793.716432095,1780294793.710593224,-217.72562927219553,-125.83898721537736,1.6383213268267576,0.0,0.04937689257367426
1780294793.724210501,1780294793.720450401,-217.7150074832175,-125.85825082758332,1.6297461302363352,0.0,0.05824342980714863
1780294793.748123169,1780294793.738008022,-217.6933520815459,-125.89778497428574,1.6141193880472122,0.0,0.02356371556662605
1780294793.770962238,1780294793.758109570,-217.66617583367716,-125.94750787714416,1.6043597159884029,0.0,0.01772909194124516
1780294793.803426743,1780294793.778336525,-217.6381762539578,-125.99873861604692,1.5990505803951116,0.0,0.0451050768627256
1780294793.817013025,1780294793.804054260,-217.608056007723,-126.05339268663198,1.597809637978935,0.0,0.04510507749136777
1780294793.837111235,1780294793.822731972,-217.5823131420349,-126.10024739477271,1.6109870510720452,0.0,0.028738788879669998
1780294793.852054834,1780294793.839985132,-217.5603300348731,-126.14003312461091,1.6140593917674186,0.0,0.028738788832385113
1780294793.867315292,1780294793.858661413,-217.5374814960762,-126.18110622260711,1.6357755346033886,0.0,0.05440629911864035
1780294793.890888453,1780294793.877997637,-217.51081745765202,-126.22922330196448,1.650924313384039,0.0,0.059201550318508336
1780294793.912244081,1780294793.898030043,-217.47997336898806,-126.28491233866126,1.6467630188639613,0.0,0.03241087196775996
1780294793.945695162,1780294793.917992830,-217.44725945904725,-126.34408051199378,1.6407658058457695,0.0,0.01810215563457509
1780294793.964343309,1780294793.948081255,-217.40896154052732,-126.41264345553147,1.6396041527447978,0.0,0.018102155551864587
1780294793.998883009,1780294793.969352722,-217.37993004568602,-126.46478189697858,1.622054415665907,0.0,0.04885360280985222
1780294794.026278019,1780294794.007786274,-217.34081154892183,-126.5338427619313,1.6184555906766933,0.0,0.048853602846326304
1780294794.033603907,1780294794.027310610,-217.3500296822713,-126.5165554517908,1.5971188394204576,0.0,0.04002310847468271
1780294794.066704988,1780294794.042215109,-217.36234034532512,-126.49372294976418,1.5964953352689677,0.0,0.04002310846759336
1780294794.084229469,1780294794.068936825,-217.38056888816828,-126.45978193237792,1.5738351284289192,0.0,0.0400231084671527
1780294794.096643209,1780294794.084613800,-217.39934064744384,-126.42539384438909,1.6041109043143775,0.0,0.01585753119025598
1780294794.123048782,1780294794.106796980,-217.41562511931096,-126.39527850359912,1.6231938888161508,0.0,0.00968949256344978
1780294794.142899990,1780294794.131395102,-217.41821766588356,-126.38974831701367,1.640765806090279,0.0,0.034134902069455506
1780294794.153588772,1780294794.142609835,-217.4269030230089,-126.37405755839016,1.64370208855728,0.0,0.03413490211080272
1780294794.168990850,1780294794.158037663,-217.42603949251665,-126.37518898005631,1.6461680987481517,0.0,0.025096558813004252
1780294794.188195229,1780294794.179414749,-217.4199931508479,-126.3855737779028,1.6411429729853373,0.0,0.01759925680080818
1780294794.216149092,1780294794.198005199,-217.41295888834767,-126.39806910560861,1.6344599538190667,0.0,0.022438762674211632
1780294794.225735426,1780294794.217965841,-217.40174560749998,-126.41802421505209,1.6300454521568137,0.0,0.04107694856779756
1780294794.280827045,1780294794.239603758,-217.38873833387728,-126.44144342721606,1.6324552001246289,0.0,0.03576040751354359
1780294794.326689959,1780294794.282778263,-217.3560010937053,-126.49885826352266,1.6338510508711237,0.0,0.03576040748878081
1780294794.342207670,1780294794.332568645,-217.31542077231626,-126.56958291007955,1.6460675338015842,0.0,0.021686555501477064
1780294794.352475405,1780294794.343716383,-217.30586677647574,-126.58663523955397,1.6469629790978926,0.0,0.021686555487906132
1780294794.368712902,1780294794.357982874,-217.29213497490483,-126.61069542251131,1.647359423074753,0.0,0.024267486828846538
1780294794.397058964,1780294794.377993822,-217.27079758564423,-126.64773160054557,1.6438825005794702,0.0,0.03375941931399149
1780294794.416798592,1780294794.398670912,-217.24814769988367,-126.68709807305869,1.6325766415299692,0.0,0.049058858911207204
1780294794.431213140,1780294794.418340683,-217.22754548353825,-126.72276708609168,1.6287875958960816,0.0,0.049058858999835794
1780294794.445449114,1780294794.437982321,-217.20561476944522,-126.76080232311071,1.6357345493359496,0.0,0.030886265900929112
1780294794.474680662,1780294794.458707333,-217.18245151445365,-126.80095074676585,1.6469657785088916,0.0,0.030231478444257037
1780294794.489761353,1780294794.479041576,-217.15990989708493,-126.83982290371611,1.6539112569585308,0.0,0.044839063539492754
1780294794.517900705,1780294794.498019218,-217.13792075854343,-126.87771458652348,1.6664608827483116,0.0,0.03563469469188118
1780294794.525187731,1780294794.520820856,-217.11311294360158,-126.92032156113387,1.670688927508224,0.0,0.035634694650570654
1780294794.567002058,1780294794.548041105,-217.08043284376947,-126.97631344200222,1.6769433642050189,0.0,0.042356445657950596
1780294794.584396839,1780294794.575239897,-217.04779521855093,-127.03210459690254,1.6780744251843882,0.0,0.04235644572302185
1780294794.617393017,1780294794.596166372,-217.02082278757138,-127.07822974865537,1.6595174818737475,0.0,0.02029466428281546
1780294794.653362989,1780294794.633561611,-216.98173528202435,-127.14457535328107,1.6560536786499034,0.0,0.020294664248253207
1780294794.665449381,1780294794.657744169,-216.95194138189348,-127.19520894504615,1.6629818847928266,0.0,0.047821570632685724
1780294794.676488876,1780294794.669200420,-216.93703633512442,-127.22052345294429,1.663862647232594,0.0,0.04782157065378473
1780294794.697308064,1780294794.685415745,-216.91736436716698,-127.25384323561829,1.6638626472412088,0.0,0.04782157065378473
1780294794.716350794,1780294794.702132702,-216.89881194482732,-127.28516301238282,1.671153419277075,0.0,0.03519095696483743
1780294794.730092287,1780294794.724562168,-216.87312464440265,-127.32851724652872,1.6737041330269928,0.0,0.03519095686573178
1780294794.747141123,1780294794.738005400,-216.85512466166122,-127.35897203938691,1.661989104540646,0.0,0.03535818316667153
1780294794.779397964,1780294794.766733646,-216.8176507978735,-127.42242453130177,1.6566167835371244,0.0,0.027728313254208208
1780294794.797174931,1780294794.788189650,-216.78683354386075,-127.47464258471305,1.6501882348203303,0.0,0.0259986704987507
1780294794.812513828,1780294794.802003145,-216.76356982047514,-127.51417717311287,1.6473813788463016,0.0,0.02786100477188288
1780294794.825830221,1780294794.818051815,-216.7387333536474,-127.55631732475821,1.6469310734767681,0.0,0.027861004779390144
1780294794.852300644,1780294794.838040352,-216.7106016070385,-127.60391245827962,1.659180988493827,0.0,0.02610822475417692
1780294794.877926826,1780294794.858105659,-216.68323128312005,-127.64995831265665,1.6678319186495107,0.0,0.025036249334144306
1780294794.889479160,1780294794.879238367,-216.6551039744358,-127.69725815140066,1.6694364903566004,0.0,0.025036249329165292
1780294794.913571358,1780294794.898252726,-216.62710196137894,-127.74445631659493,1.6865933814987013,0.0,0.002638093529120304
1780294794.928491592,1780294794.918012857,-216.59863231531722,-127.79229907476555,1.6918954583165402,0.0,0.004396390571464522
1780294794.953393221,1780294794.937992811,-216.56810029730553,-127.8435949770718,1.6974411766505608,0.0,0.01337883230462023
1780294794.970273733,1780294794.959100246,-216.5385622926092,-127.8931690440054,1.6916890017688622,0.0,0.009885733264288297
1780294794.992880344,1780294794.977995872,-216.51124068057254,-127.93896860690118,1.6886478237027678,0.0,0.010135697705026314
1780294795.011291027,1780294794.997971535,-216.4831600859201,-127.98591990386174,1.6757600005067261,0.0,0.020016153309274434
1780294795.035401821,1780294795.021031380,-216.4526124516328,-128.036881498535,1.6610223860087736,0.0,0.01988131352612889
1780294795.057920456,1780294795.046724558,-216.45409898433672,-128.03376590226623,1.6488635367622577,0.0,0.019881313525345015
1780294795.071202517,1780294795.065201998,-216.45997525859832,-128.02343050393952,1.64754411728452,0.0,0.007950980888716005
1780294795.088661671,1780294795.078548670,-216.48773104691588,-127.9765098505676,1.6484170071349857,0.0,0.009082454568261787
1780294795.105998516,1780294795.098000765,-216.51578740819693,-127.9291982012878,1.6529670661803217,0.0,0.005754961830597377
1780294795.133711815,1780294795.118273497,-216.55409529921033,-127.86554767568579,1.6649525089248196,0.0,-0.021009755889576674
1780294795.153390169,1780294795.142853260,-216.56561676894268,-127.84687553576526,1.6734158978318154,0.0,-0.01495360348386749
1780294795.173454046,1780294795.157966852,-216.57750418061514,-127.82803390052639,1.6770897967319927,0.0,0.0009102838060308927
1780294795.194064856,1780294795.179006577,-216.57537639395562,-127.83260689234658,1.674746727433187,0.0,0.011567895778576299
1780294795.213973761,1780294795.201263905,-216.56667424173614,-127.84809817053487,1.6718672756349433,0.0,-0.005471634630692
1780294795.235454798,1780294795.218078136,-216.5562570658711,-127.86601630333813,1.6712817360815322,0.0,-0.005471634702125692
1780294795.248270035,1780294795.237964153,-216.541350833712,-127.89152040122374,1.66718646110466,0.0,-0.013780218839589306
1780294795.271559954,1780294795.262557268,-216.5207238229734,-127.92660175376842,1.6650999491955834,0.0,-0.0067404027960841564
1780294795.289074898,1780294795.278322935,-216.50638428840065,-127.95118974012713,1.666432533970266,0.0,-0.020427292376469577
1780294795.315380335,1780294795.297977448,-216.48719011332093,-127.983860553419,1.6673745096455326,0.0,-0.03786577315792374
1780294795.330575228,1780294795.320951223,-216.4655052578927,-128.02070953367837,1.6675514849478796,0.0,-0.03786577337492303
1780294795.352456570,1780294795.337992430,-216.44792621214282,-128.05047840289956,1.6748676774861644,0.0,0.04267496826588092
1780294795.367820978,1780294795.358264446,-216.426940683972,-128.08586709973665,1.678134886248462,0.0,0.016772881555138213
1780294795.392929077,1780294795.377990007,-216.40489330636655,-128.12300541474787,1.6797240628664474,0.0,-0.023848196497444803
1780294795.414813280,1780294795.397972584,-216.3826148164599,-128.16048555228772,1.6774074794619347,0.0,-0.02435607296832273
1780294795.425012589,1780294795.418009043,-216.36084582683222,-128.19714456286812,1.6763612207027276,0.0,-0.02435607297074496
1780294795.449521780,1780294795.437996864,-216.33776690296992,-128.23619290627684,1.6682223441370132,0.0,0.009805535603310305
1780294795.474890709,1780294795.457948923,-216.3133694708613,-128.27740845473045,1.6561952282611156,0.0,-0.02360133221977533
1780294795.488339901,1780294795.477993965,-216.2895910842534,-128.3176976493063,1.6523433994605778,0.0,-0.023484096061872163
1780294795.522845507,1780294795.498015642,-216.26454971606168,-128.36032259065095,1.6522047668668047,0.0,0.0024825407233611922
1780294795.531137705,1780294795.523747683,-216.23559525148005,-128.4095046866807,1.652438538184728,0.0,0.0024825408729844535
1780294795.549807787,1780294795.537997961,-216.215530296642,-128.44369699689784,1.6633040827584493,0.0,-0.010848789975329924
1780294795.567695379,1780294795.558007717,-216.18885192065957,-128.48926555872976,1.6709706411969574,0.0,-0.022451764593750728
1780294795.588239908,1780294795.578549862,-216.15957799764246,-128.5393473674446,1.675752699330698,0.0,-0.018336086885907554
1780294795.607276678,1780294795.598563194,-216.12986437017773,-128.59018612634088,1.6768593878358313,0.0,-0.002370663092978415
1780294795.632761002,1780294795.618002653,-216.10004466233258,-128.64137042853503,1.6751529269703207,0.0,-0.008370108268784612
1780294795.650322437,1780294795.638018608,-216.0696855227568,-128.69369284461058,1.673834115247827,0.0,-0.01595529690893449
1780294795.672731876,1780294795.658060074,-216.04090499673478,-128.74329638551256,1.6742134601777419,0.0,-0.012668854339829904
1780294795.691025496,1780294795.678022623,-216.01436280153297,-128.78898741480972,1.6796243524977192,0.0,0.01154802387090249
1780294795.718846560,1780294795.697982788,-215.98761849431673,-128.8351780931528,1.683563335344123,0.0,0.00721480063513806
1780294795.737906218,1780294795.725789785,-215.95635417659622,-128.88889286963064,1.684315721188986,0.0,0.007214800584690767
1780294795.763666391,1780294795.750790834,-215.92914265731784,-128.9355917460722,1.6697152847988896,0.0,-0.01672448102870607
