t,status
1780280467.039,4
1780280467.04,4
1780280467.041,4
1780280467.0419,4
1780280467.0429,4
1780280467.0439,4
1780280467.0449,4
1780280467.046,4
1780280467.047,4
1780280467.048,4
1780280467.049,4
1780280467.05,4
1780280467.0509,4
1780280467.0519,4
1780280467.0529,4
1780280467.0539,4
1780280467.055,4
1780280467.056,4
1780280467.057,4
1780280467.058,4
1780280467.0589,4
1780280467.0599,4
1780280467.0609,4
1780280467.0619,4
1780280467.063,4
1780280467.064,4
1780280467.065,4
1780280467.066,4
1780280467.0669,4
1780280467.0679,4
1780280467.0689,4
1780280467.0699,4
1780280467.071,4
1780280467.072,4
1780280467.073,4
1780280467.074,4
1780280467.075,4
1780280467.0759,4
1780280467.0769,4
1780280467.0779,4
1780280467.0789,4
1780280467.08,4
1780280467.081,4
1780280467.082,4
1780280467.083,4
1780280467.0839,4
1780280467.0849,4
1780280467.0859,4
1780280467.0869,4
1780280467.088,4
1780280467.089,4
1780280467.09,4
1780280467.091,4
1780280467.0919,4
1780280467.0929,4
1780280467.0939,4
1780280467.0949,4
1780280467.096,4
1780280467.097,4
1780280467.098,4
1780280467.099,4
1780280468.0,4
1780280468.0009,4
1780280468.0019,4
1780280468.0029,4
1780280468.0039,4
1780280468.005,4
1780280468.006,4
1780280468.007,4
1780280468.008,4
1780280468.0089,4
1780280468.0099,4
1780280468.0109,4
1780280468.0119,4
1780280468.013,4
1780280468.014,4
1780280468.015,4
1780280468.016,4
1780280468.0169,4
1780280468.0179,4
1780280468.0189,4
1780280468.0199,4
1780280468.021,4
1780280468.022,4
1780280468.023,4
1780280468.024,4
1780280468.025,4
1780280468.0259,4
1780280468.0269,4
1780280468.0279,4
1780280468.0289,4
1780280468.03,4
1780280468.031,4
1780280468.032,4
1780280468.033,4
1780280468.0339,4
1780280468.0349,4
1780280468.0359,4
1780280468.0369,4
1780280468.038,4
1780280468.039,4
1780280468.04,4
1780280468.041,4
1780280468.0419,4
1780280468.0429,4
1780280468.0439,4
1780280468.0449,4
1780280468.046,4
1780280468.047,4
1780280468.048,4
1780280468.049,4
1780280468.05,4
1780280468.0509,4
1780280468.0519,4
1780280468.0529,4
1780280468.0539,4
1780280468.055,4
1780280468.056,4
1780280468.057,4
1780280468.058,4
1780280468.0589,4
1780280468.0599,4
1780280468.0609,4
1780280468.0619,4
1780280468.063,4
1780280468.064,4
1780280468.065,4
1780280468.066,4
1780280468.0669,4
1780280468.0679,4
1780280468.0689,4
1780280468.0699,4
1780280468.071,4
1780280468.072,4
1780280468.073,4
1780280468.074,4
1780280468.075,4
1780280468.0759,4
1780280468.0769,4
1780280468.0779,4
1780280468.0789,4
1780280468.08,4
1780280468.081,4
1780280468.082,4
1780280468.083,4
1780280468.0839,4
1780280468.0849,4
1780280468.0859,4
1780280468.0869,4
1780280468.088,4
1780280468.089,4
1780280468.09,4
1780280468.091,4
1780280468.0919,4
1780280468.0929,4
1780280468.0939,4
1780280468.0949,4
1780280468.096,4
1780280468.097,4
1780280468.098,4
1780280468.099,4
1780280469.0,4
1780280469.0009,4
1780280469.0019,4
1780280469.0029,4
1780280469.0039,4
1780280469.005,4
1780280469.006,4
1780280469.007,4
1780280469.008,4
1780280469.0089,4
1780280469.0099,4
1780280469.0109,4
1780280469.0119,4
1780280469.013,4
1780280469.014,4
1780280469.015,4
1780280469.016,4
1780280469.0169,4
1780280469.0179,4
1780280469.0189,4
1780280469.0199,4
1780280469.021,4
1780280469.022,4
1780280469.023,4
1780280469.024,4
1780280469.025,4
1780280469.0259,4
1780280469.0269,4
1780280469.0279,4
1780280469.0289,4
1780280469.03,4
1780280469.031,4
1780280469.032,4
1780280469.033,4
1780280469.0339,4
1780280469.0349,4
1780280469.0359,4
1780280469.0369,4
1780280469.038,4
1780280469.039,4
1780280469.04,4
1780280469.041,4
1780280469.0419,4
1780280469.0429,4
1780280469.0439,4
1780280469.0449,4
1780280469.046,4
1780280469.047,4
1780280469.048,4
1780280469.049,4
1780280469.05,4
1780280469.0509,4
1780280469.0519,4
1780280469.0529,4
1780280469.0539,4
1780280469.055,4
1780280469.056,4
1780280469.057,4
1780280469.058,4
1780280469.0589,4
1780280469.0599,4
1780280469.0609,4
1780280469.0619,4
1780280469.063,4
1780280469.064,4
1780280469.065,4
1780280469.066,4
1780280469.0669,4
1780280469.0679,4
1780280469.0689,4
1780280469.0699,4
1780280469.071,4
1780280469.072,4
1780280469.073,4
1780280469.074,4
1780280469.075,4
1780280469.0759,4
1780280469.0769,4
1780280469.0779,4
1780280469.0789,4
1780280469.08,4
1780280469.081,4
1780280469.082,4
1780280469.083,4
1780280469.0839,4
1780280469.0849,4
1780280469.0859,4
1780280469.0869,4
1780280469.088,4
1780280469.089,4
1780280469.09,4
1780280469.091,4
1780280469.0919,4
1780280469.0929,4
1780280469.0939,4
1780280469.0949,4
1780280469.096,4
1780280469.097,4
1780280469.098,4
1780280469.099,4
1780280470.0,4
1780280470.0009,4
1780280470.0019,4
1780280470.0029,4
1780280470.0039,4
1780280470.005,4
1780280470.006,4
1780280470.007,4
1780280470.008,4
1780280470.0089,4
1780280470.0099,4
1780280470.0109,4
1780280470.0119,4
1780280470.013,4
1780280470.014,4
1780280470.015,4
1780280470.016,4
1780280470.0169,4
1780280470.0179,4
1780280470.0189,4
1780280470.0199,4
1780280470.021,4
1780280470.022,4
1780280470.023,4
1780280470.024,4
1780280470.025,4
1780280470.0259,4
1780280470.0269,4
1780280470.0279,4
1780280470.0289,4
1780280470.03,4
1780280470.031,4
1780280470.032,4
1780280470.033,4
1780280470.0339,4
1780280470.0349,4
1780280470.0359,4
1780280470.0369,4
1780280470.038,4
1780280470.039,4
1780280470.04,4
1780280470.041,4
1780280470.0419,4
1780280470.0429,4
1780280470.0439,4
1780280470.0449,4
1780280470.046,4
1780280470.047,4
1780280470.048,4
1780280470.049,4
1780280470.05,4
1780280470.0509,4
1780280470.0519,4
1780280470.0529,4
1780280470.0539,4
1780280470.055,4
1780280470.056,4
1780280470.057,4
1780280470.058,4
1780280470.0589,4
1780280470.0599,4
1780280470.0609,4
1780280470.0619,4
1780280470.063,4
1780280470.064,4
1780280470.065,4
1780280470.066,4
1780280470.0669,4
1780280470.0679,4
1780280470.0689,4
1780280470.0699,4
1780280470.071,4
1780280470.072,4
1780280470.073,4
1780280470.074,4
1780280470.075,4
1780280470.0759,4
1780280470.0769,4
1780280470.0779,4
1780280470.0789,4
1780280470.08,4
1780280470.081,4
1780280470.082,4
1780280470.083,4
1780280470.0839,4
1780280470.0849,4
1780280470.0859,4
1780280470.0869,4
1780280470.088,4
1780280470.089,4
1780280470.09,4
1780280470.091,4
1780280470.0919,4
1780280470.0929,4
1780280470.0939,4
1780280470.0949,4
1780280470.096,4
1780280470.097,4
1780280470.098,4
1780280470.099,4
1780280471.0,4
1780280471.0009,4
1780280471.0019,4
1780280471.0029,4
1780280471.0039,4
1780280471.005,4
1780280471.006,4
1780280471.007,4
1780280471.008,4
1780280471.0089,4
1780280471.0099,4
1780280471.0109,4
1780280471.0119,4
1780280471.013,4
1780280471.014,4
1780280471.015,4
1780280471.016,4
1780280471.0169,4
1780280471.0179,4
1780280471.0189,4
1780280471.0199,4
1780280471.021,4
1780280471.022,4
1780280471.023,4
1780280471.024,4
1780280471.025,4
1780280471.0259,4
1780280471.0269,4
1780280471.0279,4
1780280471.0289,4
1780280471.03,4
1780280471.031,4
1780280471.032,4
1780280471.033,4
1780280471.0339,4
1780280471.0349,4
1780280471.0359,4
1780280471.0369,4
1780280471.038,4
1780280471.039,4
1780280471.04,4
1780280471.041,4
1780280471.0419,4
1780280471.0429,4
1780280471.0439,4
1780280471.0449,4
1780280471.046,4
1780280471.047,4
1780280471.048,4
1780280471.049,4
1780280471.05,4
1780280471.0509,4
1780280471.0519,4
1780280471.0529,4
1780280471.0539,4
1780280471.055,4
1780280471.056,4
1780280471.057,4
1780280471.058,4
1780280471.0589,4
1780280471.0599,4
1780280471.0609,4
1780280471.0619,4
1780280471.063,4
1780280471.064,4
1780280471.065,4
1780280471.066,4
1780280471.0669,4
1780280471.0679,4
1780280471.0689,4
1780280471.0699,4
1780280471.071,4
1780280471.072,4
1780280471.073,4
1780280471.074,4
1780280471.075,4
1780280471.0759,4
1780280471.0769,4
1780280471.0779,4
1780280471.0789,4
1780280471.08,4
1780280471.081,4
1780280471.082,4
1780280471.083,4
1780280471.0839,4
1780280471.0849,4
1780280471.0859,4
1780280471.0869,4
1780280471.088,4
1780280471.089,4
1780280471.09,4
1780280471.091,4
1780280471.0919,4
1780280471.0929,4
1780280471.0939,4
1780280471.0949,4
1780280471.096,4
1780280471.097,4
1780280471.098,4
1780280471.099,4
1780280472.0,4
1780280472.0009,4
1780280472.0019,4
1780280472.0029,4
1780280472.0039,4
1780280472.005,4
1780280472.006,4
1780280472.007,4
1780280472.008,4
1780280472.0089,4
1780280472.0099,4
1780280472.0109,4
1780280472.0119,4
1780280472.013,4
1780280472.014,4
1780280472.015,4
1780280472.016,4
1780280472.0169,4
1780280472.0179,4
1780280472.0189,4
1780280472.0199,4
1780280472.021,4
1780280472.022,4
1780280472.023,4
1780280472.024,4
1780280472.025,4
1780280472.0259,4
1780280472.0269,4
1780280472.0279,4
1780280472.0289,4
1780280472.03,4
1780280472.031,4
1780280472.032,4
1780280472.033,4
1780280472.0339,4
1780280472.0349,4
1780280472.0359,4
1780280472.0369,4
1780280472.038,4
1780280472.039,4
1780280472.04,4
1780280472.041,4
1780280472.0419,4
1780280472.0429,4
1780280472.0439,4
1780280472.0449,4
1780280472.046,4
1780280472.047,4
1780280472.048,4
1780280472.049,4
1780280472.05,4
1780280472.0509,4
1780280472.0519,4
1780280472.0529,4
1780280472.0539,4
1780280472.055,4
1780280472.056,4
1780280472.057,4
1780280472.058,4
1780280472.0589,4
1780280472.0599,4
1780280472.0609,4
1780280472.0619,4
1780280472.063,4
1780280472.064,4
1780280472.065,4
1780280472.066,4
1780280472.0669,4
1780280472.0679,4
1780280472.0689,4
1780280472.0699,4
1780280472.071,4
1780280472.072,4
1780280472.073,4
1780280472.074,4
1780280472.075,4
1780280472.0759,4
1780280472.0769,4
1780280472.0779,4
1780280472.0789,4
1780280472.08,4
1780280472.081,4
1780280472.082,4
1780280472.083,4
1780280472.0839,4
1780280472.0849,4
1780280472.0859,4
1780280472.0869,4
1780280472.088,4
1780280472.089,4
1780280472.09,4
1780280472.091,4
1780280472.0919,4
1780280472.0929,4
1780280472.0939,4
1780280472.0949,4
1780280472.096,4
1780280472.097,4
1780280472.098,4
1780280472.099,4
1780280473.0,4
1780280473.0009,4
1780280473.0019,4
1780280473.0029,4
1780280473.0039,4
1780280473.005,4
1780280473.006,4
1780280473.007,4
1780280473.008,4
1780280473.0089,4
1780280473.0099,4
1780280473.0109,4
1780280473.0119,4
1780280473.013,4
1780280473.014,4
1780280473.015,4
1780280473.016,4
1780280473.0169,4
1780280473.0179,4
1780280473.0189,4
1780280473.0199,4
1780280473.021,4
1780280473.022,4
1780280473.023,4
1780280473.024,4
1780280473.025,4
1780280473.0259,4
1780280473.0269,4
1780280473.0279,4
1780280473.0289,4
1780280473.03,4
1780280473.031,4
1780280473.032,4
1780280473.033,4
1780280473.0339,4
1780280473.0349,4
1780280473.0359,4
1780280473.0369,4
1780280473.038,4
1780280473.039,4
1780280473.04,4
1780280473.041,4
1780280473.0419,4
1780280473.0429,4
1780280473.0439,4
1780280473.0449,4
1780280473.046,4
1780280473.047,4
1780280473.048,4
1780280473.049,4
1780280473.05,4
1780280473.0509,4
1780280473.0519,4
1780280473.0529,4
1780280473.0539,4
1780280473.055,4
1780280473.056,4
1780280473.057,4
1780280473.058,4
1780280473.0589,4
1780280473.0599,4
1780280473.0609,4
1780280473.0619,4
1780280473.063,4
1780280473.064,4
1780280473.065,4
1780280473.066,4
1780280473.0669,4
1780280473.0679,4
1780280473.0689,4
1780280473.0699,4
1780280473.071,4
1780280473.072,4
1780280473.073,4
1780280473.074,4
1780280473.075,4
1780280473.0759,4
1780280473.0769,4
1780280473.0779,4
1780280473.0789,4
1780280473.08,4
1780280473.081,4
1780280473.082,4
1780280473.083,4
1780280473.0839,4
1780280473.0849,4
1780280473.0859,4
1780280473.0869,4
1780280473.088,4
1780280473.089,4
1780280473.09,4
1780280473.091,4
1780280473.0919,4
1780280473.0929,4
1780280473.0939,4
1780280473.0949,4
1780280473.096,4
1780280473.097,4
1780280473.098,4
1780280473.099,4
1780280474.0,4
1780280474.0009,4
1780280474.0019,4
1780280474.0029,4
1780280474.0039,4
1780280474.005,4
1780280474.006,4
1780280474.007,4
1780280474.008,4
1780280474.0089,4
1780280474.0099,4
1780280474.0109,4
1780280474.0119,4
1780280474.013,4
1780280474.014,4
1780280474.015,4
1780280474.016,4
1780280474.0169,4
1780280474.0179,4
1780280474.0189,4
1780280474.0199,4
1780280474.021,4
1780280474.022,4
1780280474.023,4
1780280474.024,4
1780280474.025,4
1780280474.0259,4
1780280474.0269,4
1780280474.0279,4
1780280474.0289,4
1780280474.03,4
1780280474.031,4
1780280474.032,4
1780280474.033,4
1780280474.0339,4
1780280474.0349,4
1780280474.0359,4
1780280474.0369,4
1780280474.038,4
1780280474.039,4
1780280474.04,4
1780280474.041,4
1780280474.0419,4
1780280474.0429,4
1780280474.0439,4
1780280474.0449,4
1780280474.046,4
1780280474.047,4
1780280474.048,4
1780280474.049,4
1780280474.05,4
1780280474.0509,4
1780280474.0519,4
1780280474.0529,4
1780280474.0539,4
1780280474.055,4
1780280474.056,4
1780280474.057,4
1780280474.058,4
1780280474.0589,4
1780280474.0599,4
1780280474.0609,4
1780280474.0619,4
1780280474.063,4
1780280474.064,4
1780280474.065,4
1780280474.066,4
1780280474.0669,4
1780280474.0679,4
1780280474.0689,4
1780280474.0699,4
1780280474.071,4
1780280474.072,4
1780280474.073,4
1780280474.074,4
1780280474.075,4
1780280474.0759,4
1780280474.0769,4
1780280474.0779,4
1780280474.0789,4
1780280474.08,4
1780280474.081,4
1780280474.082,4
1780280474.083,4
1780280474.0839,4
1780280474.0849,4
1780280474.0859,4
1780280474.0869,4
1780280474.088,4
1780280474.089,4
1780280474.09,4
1780280474.091,4
1780280474.0919,4
1780280474.0929,4
1780280474.0939,4
1780280474.0949,4
1780280474.096,4
1780280474.097,4
1780280474.098,4
1780280474.099,4
1780280475.0,4
1780280475.0009,4
1780280475.0019,4
1780280475.0029,4
1780280475.0039,4
1780280475.005,4
1780280475.006,4
1780280475.007,4
1780280475.008,4
1780280475.0089,4
1780280475.0099,4
1780280475.0109,4
1780280475.0119,4
1780280475.013,4
1780280475.014,4
1780280475.015,4
1780280475.016,4
1780280475.0169,4
1780280475.0179,4
1780280475.0189,4
1780280475.0199,4
1780280475.021,4
1780280475.022,4
1780280475.023,4
1780280475.024,4
1780280475.025,4
1780280475.0259,4
1780280475.0269,4
1780280475.0279,4
1780280475.0289,4
1780280475.03,4
1780280475.031,4
1780280475.032,4
1780280475.033,4
1780280475.0339,4
1780280475.0349,4
1780280475.0359,4
1780280475.0369,4
1780280475.038,4
1780280475.039,4
1780280475.04,4
1780280475.041,4
1780280475.0419,4
1780280475.0429,4
1780280475.0439,4
1780280475.0449,4
1780280475.046,4
1780280475.047,4
1780280475.048,4
1780280475.049,4
1780280475.05,4
1780280475.0509,4
1780280475.0519,4
1780280475.0529,4
1780280475.0539,4
1780280475.055,4
1780280475.056,4
1780280475.057,4
1780280475.058,4
1780280475.0589,4
1780280475.0599,4
1780280475.0609,4
1780280475.0619,4
1780280475.063,4
1780280475.064,4
1780280475.065,4
1780280475.066,4
1780280475.0669,4
1780280475.0679,4
1780280475.0689,4
1780280475.0699,4
1780280475.071,4
1780280475.072,4
1780280475.073,4
1780280475.074,4
1780280475.075,4
1780280475.0759,4
1780280475.0769,4
1780280475.0779,4
1780280475.0789,4
1780280475.08,4
1780280475.081,4
1780280475.082,4
1780280475.083,4
1780280475.0839,4
1780280475.0849,4
1780280475.0859,4
1780280475.0869,4
1780280475.088,4
1780280475.089,4
1780280475.09,4
1780280475.091,4
1780280475.0919,4
1780280475.0929,4
1780280475.0939,4
1780280475.0949,4
1780280475.096,4
1780280475.097,4
1780280475.098,4
1780280475.099,4
1780280476.0,4
1780280476.0009,4
1780280476.0019,4
1780280476.0029,4
1780280476.0039,4
1780280476.005,4
1780280476.006,4
1780280476.007,4
1780280476.008,4
1780280476.0089,4
1780280476.0099,4
1780280476.0109,4
1780280476.0119,4
1780280476.013,4
1780280476.014,4
1780280476.015,4
1780280476.016,4
1780280476.0169,4
1780280476.0179,4
1780280476.0189,4
1780280476.0199,4
1780280476.021,4
1780280476.022,4
1780280476.023,4
1780280476.024,4
1780280476.025,4
1780280476.0259,4
1780280476.0269,4
1780280476.0279,4
1780280476.0289,4
1780280476.03,4
1780280476.031,4
1780280476.032,4
1780280476.033,4
1780280476.0339,4
1780280476.0349,4
1780280476.0359,4
1780280476.0369,4
1780280476.038,4
1780280476.039,4
1780280476.04,4
1780280476.041,4
1780280476.0419,4
1780280476.0429,4
1780280476.0439,4
1780280476.0449,4
1780280476.046,4
1780280476.047,4
1780280476.048,4
1780280476.049,4
1780280476.05,4
1780280476.0509,4
1780280476.0519,4
1780280476.0529,4
1780280476.0539,4
1780280476.055,4
1780280476.056,4
1780280476.057,4
1780280476.058,4
1780280476.0589,4
1780280476.0599,4
1780280476.0609,4
1780280476.0619,4
1780280476.063,4
1780280476.064,4
1780280476.065,4
1780280476.066,4
1780280476.0669,4
1780280476.0679,4
1780280476.0689,4
1780280476.0699,4
1780280476.071,4
1780280476.072,4
1780280476.073,4
1780280476.074,4
1780280476.075,4
1780280476.0759,4
1780280476.0769,4
1780280476.0779,4
1780280476.0789,4
1780280476.08,4
1780280476.081,4
1780280476.082,4
1780280476.083,4
1780280476.0839,4
1780280476.0849,4
1780280476.0859,4
1780280476.0869,4
1780280476.088,4
1780280476.089,4
1780280476.09,4
1780280476.091,4
1780280476.0919,4
1780280476.0929,4
1780280476.0939,4
1780280476.0949,4
1780280476.096,4
1780280476.097,4
1780280476.098,4
1780280476.099,4
1780280477.0,4
1780280477.0009,4
1780280477.0019,4
1780280477.0029,4
1780280477.0039,4
1780280477.005,4
1780280477.006,4
1780280477.007,4
1780280477.008,4
1780280477.0089,4
1780280477.0099,4
1780280477.0109,4
1780280477.0119,4
1780280477.013,4
1780280477.014,4
1780280477.015,4
1780280477.016,4
1780280477.0169,4
1780280477.0179,4
1780280477.0189,4
1780280477.0199,4
1780280477.021,4
1780280477.022,4
1780280477.023,4
1780280477.024,4
1780280477.025,4
1780280477.0259,4
1780280477.0269,4
1780280477.0279,4
1780280477.0289,4
1780280477.03,4
1780280477.031,4
1780280477.032,4
1780280477.033,4
1780280477.0339,4
1780280477.0349,4
1780280477.0359,4
1780280477.0369,4
1780280477.038,4
1780280477.039,4
1780280477.04,4
1780280477.041,4
1780280477.0419,4
1780280477.0429,4
1780280477.0439,4
1780280477.0449,4
1780280477.046,4
1780280477.047,4
1780280477.048,4
1780280477.049,4
1780280477.05,4
1780280477.0509,4
1780280477.0519,4
1780280477.0529,4
1780280477.0539,4
1780280477.055,4
1780280477.056,4
1780280477.057,4
1780280477.058,4
1780280477.0589,4
1780280477.0599,4
1780280477.0609,4
1780280477.0619,4
1780280477.063,4
1780280477.064,4
1780280477.065,4
1780280477.066,4
1780280477.0669,4
1780280477.0679,4
1780280477.0689,4
1780280477.0699,4
1780280477.071,4
1780280477.072,4
1780280477.073,4
1780280477.074,4
1780280477.075,4
1780280477.0759,4
1780280477.0769,4
1780280477.0779,4
1780280477.0789,4
1780280477.08,4
1780280477.081,4
1780280477.082,4
1780280477.083,4
1780280477.0839,4
1780280477.0849,4
1780280477.0859,4
1780280477.0869,4
1780280477.088,4
1780280477.089,4
1780280477.09,4
1780280477.091,4
1780280477.0919,4
1780280477.0929,4
1780280477.0939,4
1780280477.0949,4
1780280477.096,4
1780280477.097,4
1780280477.098,4
1780280477.099,4
1780280478.0,4
1780280478.0009,4
1780280478.0019,4
1780280478.0029,4
1780280478.0039,4
1780280478.005,4
1780280478.006,4
1780280478.007,4
1780280478.008,4
1780280478.0089,4
1780280478.0099,4
1780280478.0109,4
1780280478.0119,4
1780280478.013,4
1780280478.014,4
1780280478.015,4
1780280478.016,4
1780280478.0169,4
1780280478.0179,4
1780280478.0189,4
1780280478.0199,4
1780280478.021,4
1780280478.022,4
1780280478.023,4
1780280478.024,4
1780280478.025,4
1780280478.0259,4
1780280478.0269,4
1780280478.0279,4
1780280478.0289,4
1780280478.03,4
1780280478.031,4
1780280478.032,4
1780280478.033,4
1780280478.0339,4
1780280478.0349,4
1780280478.0359,4
1780280478.0369,4
1780280478.038,4
1780280478.039,4
1780280478.04,4
1780280478.041,4
1780280478.0419,4
1780280478.0429,4
1780280478.0439,4
1780280478.0449,4
1780280478.046,4
1780280478.047,4
1780280478.048,4
1780280478.049,4
1780280478.05,4
1780280478.0509,4
1780280478.0519,4
1780280478.0529,4
1780280478.0539,4
1780280478.055,4
1780280478.056,4
1780280478.057,4
1780280478.058,4
1780280478.0589,4
1780280478.0599,4
1780280478.0609,4
1780280478.0619,4
1780280478.063,4
1780280478.064,4
1780280478.065,4
1780280478.066,4
1780280478.0669,4
1780280478.0679,4
1780280478.0689,4
1780280478.0699,4
1780280478.071,4
1780280478.072,4
1780280478.073,4
1780280478.074,4
1780280478.075,4
1780280478.0759,4
1780280478.0769,4
1780280478.0779,4
1780280478.0789,4
1780280478.08,4
1780280478.081,4
1780280478.082,4
1780280478.083,4
1780280478.0839,4
1780280478.0849,4
1780280478.0859,4
1780280478.0869,4
1780280478.088,4
1780280478.089,4
1780280478.09,4
1780280478.091,4
1780280478.0919,4
1780280478.0929,4
1780280478.0939,4
1780280478.0949,4
1780280478.096,4
1780280478.097,4
1780280478.098,4
1780280478.099,4
1780280479.0,4
1780280479.0009,4
1780280479.0019,4
1780280479.0029,4
1780280479.0039,4
1780280479.005,4
1780280479.006,4
1780280479.007,4
1780280479.008,4
1780280479.0089,4
1780280479.0099,4
1780280479.0109,4
1780280479.0119,4
1780280479.013,4
1780280479.014,4
1780280479.015,4
1780280479.016,4
1780280479.0169,4
1780280479.0179,4
1780280479.0189,4
1780280479.0199,4
1780280479.021,4
1780280479.022,4
1780280479.023,4
1780280479.024,4
1780280479.025,4
1780280479.0259,4
1780280479.0269,4
1780280479.0279,4
1780280479.0289,4
1780280479.03,4
1780280479.031,4
1780280479.032,4
1780280479.033,4
1780280479.0339,4
1780280479.0349,4
1780280479.0359,4
1780280479.0369,4
1780280479.038,4
1780280479.039,4
1780280479.04,4
1780280479.041,4
1780280479.0419,4
1780280479.0429,4
1780280479.0439,4
1780280479.0449,4
1780280479.046,4
1780280479.047,4
1780280479.048,4
1780280479.049,4
1780280479.05,4
1780280479.0509,4
1780280479.0519,4
1780280479.0529,4
1780280479.0539,4
1780280479.055,4
1780280479.056,4
1780280479.057,4
1780280479.058,4
1780280479.0589,4
1780280479.0599,4
1780280479.0609,4
1780280479.0619,4
1780280479.063,4
1780280479.064,4
1780280479.065,4
1780280479.066,4
1780280479.0669,4
1780280479.0679,4
1780280479.0689,4
1780280479.0699,4
1780280479.071,4
1780280479.072,4
1780280479.073,4
1780280479.074,4
1780280479.075,4
1780280479.0759,4
1780280479.0769,4
1780280479.0779,4
1780280479.0789,4
1780280479.08,4
1780280479.081,4
1780280479.082,4
1780280479.083,4
1780280479.0839,4
1780280479.0849,4
1780280479.0859,4
1780280479.0869,4
1780280479.088,4
1780280479.089,4
1780280479.09,4
1780280479.091,4
1780280479.0919,4
1780280479.0929,4
1780280479.0939,4
1780280479.0949,4
1780280479.096,4
1780280479.097,4
1780280479.098,4
1780280479.099,4
1780280480.0,4
1780280480.0009,4
1780280480.0019,4
1780280480.0029,4
1780280480.0039,4
1780280480.005,4
1780280480.006,4
1780280480.007,4
1780280480.008,4
1780280480.0089,4
1780280480.0099,4
1780280480.0109,4
1780280480.0119,4
1780280480.013,4
1780280480.014,4
1780280480.015,4
1780280480.016,4
1780280480.0169,4
1780280480.0179,4
1780280480.0189,4
1780280480.0199,4
1780280480.021,4
1780280480.022,4
1780280480.023,4
1780280480.024,4
1780280480.025,4
1780280480.0259,4
1780280480.0269,4
1780280480.0279,4
1780280480.0289,4
1780280480.03,4
1780280480.031,4
1780280480.032,4
1780280480.033,4
1780280480.0339,4
1780280480.0349,4
1780280480.0359,4
1780280480.0369,4
1780280480.038,4
1780280480.039,4
1780280480.04,4
1780280480.041,4
1780280480.0419,4
1780280480.0429,4
1780280480.0439,4
1780280480.0449,4
1780280480.046,4
1780280480.047,4
1780280480.048,4
1780280480.049,4
1780280480.05,4
1780280480.0509,4
1780280480.0519,4
1780280480.0529,4
1780280480.0539,4
1780280480.055,4
1780280480.056,4
1780280480.057,4
1780280480.058,4
1780280480.0589,4
1780280480.0599,4
1780280480.0609,4
1780280480.0619,4
1780280480.063,4
1780280480.064,4
1780280480.065,4
1780280480.066,4
1780280480.0669,4
1780280480.0679,4
1780280480.0689,4
1780280480.0699,4
1780280480.071,4
1780280480.072,4
1780280480.073,4
1780280480.074,4
1780280480.075,4
1780280480.0759,4
1780280480.0769,4
1780280480.0779,4
1780280480.0789,4
1780280480.08,4
1780280480.081,4
1780280480.082,4
1780280480.083,4
1780280480.0839,4
1780280480.0849,4
1780280480.0859,4
1780280480.0869,4
1780280480.088,4
1780280480.089,4
1780280480.09,4
1780280480.091,4
1780280480.0919,4
1780280480.0929,4
1780280480.0939,4
1780280480.0949,4
1780280480.096,4
1780280480.097,4
1780280480.098,4
1780280480.099,4
1780280481.0,4
1780280481.0009,4
1780280481.0019,4
1780280481.0029,4
1780280481.0039,4
1780280481.005,4
1780280481.006,4
1780280481.007,4
1780280481.008,4
1780280481.0089,4
1780280481.0099,4
1780280481.0109,4
1780280481.0119,4
1780280481.013,4
1780280481.014,4
1780280481.015,4
1780280481.016,4
1780280481.0169,4
1780280481.0179,4
1780280481.0189,4
1780280481.0199,4
1780280481.021,4
1780280481.022,4
1780280481.023,4
1780280481.024,4
1780280481.025,4
1780280481.0259,4
1780280481.0269,4
1780280481.0279,4
1780280481.0289,4
1780280481.03,4
1780280481.031,4
1780280481.032,4
1780280481.033,4
1780280481.0339,4
1780280481.0349,4
1780280481.0359,4
1780280481.0369,4
1780280481.038,4
1780280481.039,4
1780280481.04,4
1780280481.041,4
1780280481.0419,4
1780280481.0429,4
1780280481.0439,4
1780280481.0449,4
1780280481.046,4
1780280481.047,4
1780280481.048,4
1780280481.049,4
1780280481.05,4
1780280481.0509,4
1780280481.0519,4
1780280481.0529,4
1780280481.0539,4
1780280481.055,4
1780280481.056,4
1780280481.057,4
1780280481.058,4
1780280481.0589,4
1780280481.0599,4
1780280481.0609,4
1780280481.0619,4
1780280481.063,4
1780280481.064,4
1780280481.065,4
1780280481.066,4
1780280481.0669,4
1780280481.0679,4
1780280481.0689,4
1780280481.0699,4
1780280481.071,4
1780280481.072,4
1780280481.073,4
1780280481.074,4
1780280481.075,4
1780280481.0759,4
1780280481.0769,4
1780280481.0779,4
1780280481.0789,4
1780280481.08,4
1780280481.081,4
1780280481.082,4
1780280481.083,4
1780280481.0839,4
1780280481.0849,4
1780280481.0859,4
1780280481.0869,4
1780280481.088,4
1780280481.089,4
1780280481.09,4
1780280481.091,4
1780280481.0919,4
1780280481.0929,4
1780280481.0939,4
1780280481.0949,4
1780280481.096,4
1780280481.097,4
1780280481.098,4
1780280481.099,4
1780280482.0,4
1780280482.0009,4
1780280482.0019,4
1780280482.0029,4
1780280482.0039,4
1780280482.005,4
1780280482.006,4
1780280482.007,4
1780280482.008,4
1780280482.0089,4
1780280482.0099,4
1780280482.0109,4
1780280482.0119,4
1780280482.013,4
1780280482.014,4
