bag_ts,header_stamp,longitudinal_velocity
1780294765.080482244,1780294765.079437971,0.0
1780294765.103680134,1780294765.103173971,0.0
1780294765.126895905,1780294765.126606226,0.0
1780294765.149783373,1780294765.149096251,0.0
1780294765.164270639,1780294765.163691521,0.0
1780294765.188874006,1780294765.187010050,0.0
1780294765.209591389,1780294765.208452463,0.0
1780294765.223088980,1780294765.221426010,-0.010999999940395355
1780294765.243933201,1780294765.243642569,-0.010999999940395355
1780294765.268677473,1780294765.267717600,0.0
1780294765.284828901,1780294765.284075737,0.0
1780294765.310719490,1780294765.310008049,0.0
1780294765.323163509,1780294765.321761608,0.0
1780294765.344520092,1780294765.343259096,0.0
1780294765.359046936,1780294765.358462811,0.0
1780294765.381051540,1780294765.380723238,0.0
1780294765.409921169,1780294765.402904034,0.0
1780294765.427029133,1780294765.426471472,0.0
1780294765.448837757,1780294765.448532104,0.0
1780294765.461084843,1780294765.460736036,0.0
1780294765.484748363,1780294765.484342098,0.0
1780294765.508096695,1780294765.507412910,0.0
1780294765.519715786,1780294765.519356489,0.0
1780294765.543731451,1780294765.541924953,0.0
1780294765.565934181,1780294765.564706564,0.0
1780294765.588828087,1780294765.588541269,0.0
1780294765.603039265,1780294765.602328300,0.0
1780294765.627034187,1780294765.625930786,0.0
1780294765.648015499,1780294765.647612572,0.0
1780294765.660743475,1780294765.660220146,0.0
1780294765.684239149,1780294765.683804989,0.0
1780294765.706796646,1780294765.706485033,0.0
1780294765.725751162,1780294765.725221157,0.0
1780294765.747967243,1780294765.747654915,0.0
1780294765.764141083,1780294765.763636351,0.0
1780294765.795125008,1780294765.793985128,0.0
1780294765.806057215,1780294765.805751562,0.0
1780294765.827957869,1780294765.827404261,0.0
1780294765.840882063,1780294765.840372801,0.0
1780294765.865469456,1780294765.863925695,0.0
1780294765.886183023,1780294765.885338068,0.0
1780294765.899807453,1780294765.899441957,0.0
1780294765.924266815,1780294765.924007654,0.0
1780294765.945763111,1780294765.945476294,0.0
1780294765.968377113,1780294765.968023777,0.0
1780294765.980391502,1780294765.979994774,0.0
1780294766.004266024,1780294766.003562927,0.0
1780294766.027017117,1780294766.026287794,0.0
1780294766.049234629,1780294766.048707247,0.0
1780294766.061463833,1780294766.060656309,0.0
1780294766.085441589,1780294766.083143950,0.0
1780294766.108811378,1780294766.106165886,0.0
1780294766.127855778,1780294766.127539158,0.0
1780294766.140122414,1780294766.139323235,0.0
1780294766.165982723,1780294766.165128708,0.0
1780294766.191388369,1780294766.190197229,0.0
1780294766.203477383,1780294766.203056812,0.0
1780294766.231298447,1780294766.227973461,0.0
1780294766.241571903,1780294766.241044521,-0.04500000178813934
1780294766.259069204,1780294766.258232117,-0.04500000178813934
1780294766.281510115,1780294766.280868530,-0.06300000101327896
1780294766.306136131,1780294766.303562164,-0.11900000274181366
1780294766.328505039,1780294766.325705051,-0.11900000274181366
1780294766.347768784,1780294766.347432852,-0.1420000046491623
1780294766.361317635,1780294766.359554291,-0.11999999731779099
1780294766.387259007,1780294766.385106087,-0.11999999731779099
1780294766.400203705,1780294766.399379253,-0.032999999821186066
1780294766.421271563,1780294766.421003342,-0.06800000369548798
1780294766.447432041,1780294766.446481705,-0.06800000369548798
1780294766.468647242,1780294766.468426704,-0.14100000262260437
1780294766.480716228,1780294766.480269194,-0.14100000262260437
1780294766.506747484,1780294766.503866434,-0.1589999943971634
1780294766.526748180,1780294766.525478363,-0.18299999833106995
1780294766.549759865,1780294766.549302340,-0.18299999833106995
1780294766.562937021,1780294766.561439276,-0.22100000083446503
1780294766.588402748,1780294766.585906029,-0.27300000190734863
1780294766.610501289,1780294766.609962225,-0.27300000190734863
1780294766.624333620,1780294766.623264313,-0.29499998688697815
1780294766.647526264,1780294766.646697998,-0.3230000138282776
1780294766.663322926,1780294766.662630320,-0.3230000138282776
1780294766.686060905,1780294766.685321331,-0.3569999933242798
1780294766.708025932,1780294766.707736015,-0.38600000739097595
1780294766.731535435,1780294766.730643511,-0.38600000739097595
1780294766.743615866,1780294766.742694616,-0.40400001406669617
1780294766.766085148,1780294766.764745712,-0.40400001406669617
1780294766.787502766,1780294766.786477089,-0.34200000762939453
1780294766.799953461,1780294766.799362898,-0.28600001335144043
1780294766.823601723,1780294766.821933985,-0.28600001335144043
1780294766.846307039,1780294766.844846725,-0.2800000011920929
1780294766.869398832,1780294766.867744923,-0.2849999964237213
1780294766.880388498,1780294766.879715681,-0.2849999964237213
1780294766.903889179,1780294766.902914524,-0.3179999887943268
1780294766.925550461,1780294766.924474239,-0.40700000524520874
1780294766.948650360,1780294766.948265791,-0.40700000524520874
1780294766.962376118,1780294766.961289406,-0.40700000524520874
1780294766.986773252,1780294766.985438824,-0.3540000021457672
1780294767.010138750,1780294767.007862568,-0.3540000021457672
1780294767.020516872,1780294767.019916773,-0.24899999797344208
1780294767.045099974,1780294767.041919470,-0.01600000075995922
1780294767.066606283,1780294767.063702822,-0.01600000075995922
1780294767.087885618,1780294767.087542057,0.0
1780294767.100557089,1780294767.099239349,0.0
1780294767.125641823,1780294767.125266075,0.0
1780294767.149233818,1780294767.147760868,0.0
1780294767.159794807,1780294767.159241676,0.0
1780294767.183310270,1780294767.181397438,0.007000000216066837
1780294767.203628540,1780294767.203349113,0.0
1780294767.226132393,1780294767.225339413,0.0
1780294767.243293762,1780294767.242770672,0.0
1780294767.265216112,1780294767.264355421,0.0
1780294767.281522512,1780294767.280095816,0.0
1780294767.303375721,1780294767.302895308,0.0
1780294767.325390339,1780294767.324661493,0.012000000104308128
1780294767.351269722,1780294767.346726179,0.012000000104308128
1780294767.368693590,1780294767.368309021,0.0020000000949949026
1780294767.380621195,1780294767.380319834,0.0020000000949949026
1780294767.402657032,1780294767.402440548,0.0
1780294767.425407410,1780294767.424824715,0.0
1780294767.447122335,1780294767.446645975,0.0
1780294767.459383726,1780294767.458373308,-0.013000000268220901
1780294767.481623411,1780294767.480983734,0.0
1780294767.504048347,1780294767.503658533,0.0
1780294767.526097775,1780294767.525562048,-0.010999999940395355
1780294767.548099756,1780294767.547571898,0.0
1780294767.560534239,1780294767.559417725,0.0
1780294767.584275246,1780294767.583557844,0.0
1780294767.606455803,1780294767.605312347,0.013000000268220901
1780294767.628104210,1780294767.627664328,0.013000000268220901
1780294767.640104532,1780294767.639529228,0.004999999888241291
1780294767.672463179,1780294767.671570063,0.0
1780294767.684450865,1780294767.683182478,0.0
1780294767.706297159,1780294767.705472946,0.0
1780294767.728044748,1780294767.727528334,0.0
1780294767.739652872,1780294767.739173412,0.0
1780294767.763539076,1780294767.762378931,0.0
1780294767.786326408,1780294767.784838200,0.017000000923871994
1780294767.807416677,1780294767.806244135,0.017000000923871994
1780294767.818904161,1780294767.818413973,0.0010000000474974513
1780294767.841586590,1780294767.840481997,0.0010000000474974513
1780294767.862683058,1780294767.862316132,0.0
1780294767.885045767,1780294767.884653807,0.0
1780294767.907345772,1780294767.906445980,0.0
1780294767.930456161,1780294767.930059195,0.0
1780294767.946193933,1780294767.945390463,0.0
1780294767.971165895,1780294767.970250130,0.0
1780294767.984379768,1780294767.983640194,0.0
1780294768.001545429,1780294768.000910521,0.0
1780294768.025850058,1780294768.025166035,0.0
1780294768.048709154,1780294768.047978163,0.0
1780294768.062887907,1780294768.061018944,0.0
1780294768.086861610,1780294768.085787535,0.0
1780294768.107904434,1780294768.107698917,0.0
1780294768.122220039,1780294768.121885061,0.0
1780294768.147061825,1780294768.143892050,-0.009999999776482582
1780294768.165700912,1780294768.165347815,-0.007000000216066837
1780294768.178606033,1780294768.178158045,-0.007000000216066837
1780294768.204211473,1780294768.202035904,-0.0010000000474974513
1780294768.223958731,1780294768.223690748,0.0
1780294768.252055883,1780294768.251062155,0.0
1780294768.263346195,1780294768.262876987,0.0
1780294768.285194874,1780294768.284870148,0.0
1780294768.306062460,1780294768.301851511,0.0
1780294768.327008009,1780294768.323753595,0.0
1780294768.346841097,1780294768.345438480,0.0
1780294768.364317894,1780294768.361767530,0.0
1780294768.384580612,1780294768.383417368,0.0
1780294768.407754898,1780294768.405944109,0.0
1780294768.428554058,1780294768.427484274,0.0
1780294768.439655781,1780294768.439310312,0.0
1780294768.462234974,1780294768.461407423,0.0
1780294768.485689878,1780294768.484829903,0.0
1780294768.507221460,1780294768.506297350,0.0
1780294768.520704031,1780294768.520256996,0.013000000268220901
1780294768.544156075,1780294768.543318987,0.013000000268220901
1780294768.567833662,1780294768.566333055,0.0020000000949949026
1780294768.588834524,1780294768.588344336,0.0020000000949949026
1780294768.602105379,1780294768.600324631,0.004000000189989805
1780294768.624603748,1780294768.624055147,0.0
1780294768.646502256,1780294768.645892382,0.0
1780294768.660084009,1780294768.659572124,0.0
1780294768.685728788,1780294768.682596684,0.0
1780294768.710416079,1780294768.705458164,0.0
1780294768.731620789,1780294768.730172157,0.0
1780294768.743932247,1780294768.742475271,0.0
1780294768.765761614,1780294768.764470816,0.0
1780294768.786613464,1780294768.786268950,0.0
1780294768.810231924,1780294768.809149027,0.0
1780294768.822104216,1780294768.821743488,0.0
1780294768.840763092,1780294768.840461493,0.0
1780294768.863197803,1780294768.862642527,0.0
1780294768.886753082,1780294768.885636806,0.0
1780294768.905604362,1780294768.898237228,0.0
1780294768.924565315,1780294768.923276186,0.0
1780294768.947046757,1780294768.946783781,0.0
1780294768.959822416,1780294768.958944082,0.0
1780294768.983495235,1780294768.982353926,0.0
1780294769.003720999,1780294769.002872467,0.0
1780294769.028820992,1780294769.026692390,0.0
1780294769.049422026,1780294769.048997879,0.0
1780294769.060944319,1780294769.060311556,0.0
1780294769.082907200,1780294769.082531691,0.0
1780294769.105655193,1780294769.104411840,0.0
1780294769.131282806,1780294769.127228737,0.0
1780294769.144639969,1780294769.142810345,0.0
1780294769.159773827,1780294769.159034729,0.0
1780294769.181989670,1780294769.181354761,0.0
1780294769.204812765,1780294769.204292297,0.0
1780294769.226851463,1780294769.226460934,0.0
1780294769.249736786,1780294769.248825788,0.0
1780294769.260865927,1780294769.260627508,0.0
1780294769.283809662,1780294769.283518076,0.0
1780294769.307177305,1780294769.306226730,0.0
1780294769.320834637,1780294769.320586205,0.0
1780294769.342923164,1780294769.342615604,0.0
1780294769.366554737,1780294769.365782738,0.0
1780294769.381997108,1780294769.380597353,0.0
1780294769.404581070,1780294769.402166367,0.0
1780294769.424836874,1780294769.424476862,0.0
1780294769.446914434,1780294769.446230650,0.0
1780294769.469148636,1780294769.468891859,0.0
1780294769.480711699,1780294769.480458021,0.0
1780294769.501045465,1780294769.500799417,0.0
1780294769.524868250,1780294769.524628878,0.0
1780294769.546618938,1780294769.546150923,0.0
1780294769.559021711,1780294769.558556080,0.0
1780294769.582052231,1780294769.581420422,0.0
1780294769.604767561,1780294769.604404211,0.0
1780294769.629821777,1780294769.629456758,0.0
1780294769.644533157,1780294769.643834829,0.0
1780294769.665529966,1780294769.665289640,0.0
1780294769.687545300,1780294769.687234879,0.0
1780294769.700664759,1780294769.699718475,0.0
1780294769.724637747,1780294769.723934650,0.0
1780294769.747621536,1780294769.747174740,0.0
1780294769.767275572,1780294769.766969204,0.0
1780294769.779968023,1780294769.779191971,0.0
1780294769.805528164,1780294769.805233717,0.0
1780294769.828533888,1780294769.827830553,0.0
1780294769.839990377,1780294769.839428663,0.0
1780294769.861791611,1780294769.861314058,0.0
1780294769.883756399,1780294769.883303165,0.0
1780294769.905968666,1780294769.905530214,0.0
1780294769.928723812,1780294769.927212954,0.0
1780294769.940242529,1780294769.939244270,0.0
1780294769.964004755,1780294769.962633133,0.0
1780294769.984994888,1780294769.984244347,0.0
1780294770.007638931,1780294770.006849289,0.0
1780294770.029675722,1780294770.028347492,0.0
1780294770.040874958,1780294770.040074110,0.0
1780294770.063351631,1780294770.062884808,0.0
1780294770.085865736,1780294770.085430861,0.0
1780294770.108892441,1780294770.108211279,0.0
1780294770.124261379,1780294770.120629549,0.0
1780294770.145050049,1780294770.144522190,0.0
1780294770.168081045,1780294770.166813612,0.0
1780294770.188795328,1780294770.188207150,0.0
1780294770.201077700,1780294770.200536251,0.0
1780294770.222942829,1780294770.222398520,0.0
1780294770.244667053,1780294770.244209766,0.0
1780294770.267876625,1780294770.267392159,0.0
1780294770.281384468,1780294770.280947447,-0.0010000000474974513
1780294770.310581207,1780294770.307619572,-0.0010000000474974513
1780294770.328833342,1780294770.326791525,0.0
1780294770.340437174,1780294770.338307142,0.0
1780294770.362065077,1780294770.360499859,0.0
1780294770.382678747,1780294770.382177114,0.006000000052154064
1780294770.404778719,1780294770.404160261,0.017000000923871994
1780294770.428620100,1780294770.427129984,0.017000000923871994
1780294770.450081587,1780294770.449182272,0.027000000700354576
1780294770.463058710,1780294770.462391615,0.027000000700354576
1780294770.484450579,1780294770.484171867,0.04100000113248825
1780294770.507326841,1780294770.506142616,0.041999999433755875
1780294770.519457102,1780294770.518353939,0.041999999433755875
1780294770.542276859,1780294770.542032719,0.0689999982714653
1780294770.565193653,1780294770.564176798,0.08299999684095383
1780294770.588051796,1780294770.586861849,0.08299999684095383
1780294770.609990597,1780294770.609748363,0.09799999743700027
1780294770.622160196,1780294770.621239662,0.11900000274181366
1780294770.645652056,1780294770.643764019,0.11900000274181366
1780294770.667733431,1780294770.667349815,0.13199999928474426
1780294770.680239439,1780294770.679231882,0.17800000309944153
1780294770.710104465,1780294770.708907127,0.17800000309944153
1780294770.723411798,1780294770.722997665,0.18400000035762787
1780294770.746210098,1780294770.745646238,0.20600000023841858
1780294770.767788410,1780294770.767204523,0.20600000023841858
1780294770.792097092,1780294770.791458607,0.22599999606609344
1780294770.803588629,1780294770.802954435,0.22599999606609344
1780294770.824773788,1780294770.824047565,0.2540000081062317
1780294770.849074125,1780294770.848693371,0.27399998903274536
1780294770.863072634,1780294770.862776995,0.27399998903274536
1780294770.884823322,1780294770.884512424,0.29899999499320984
1780294770.907773733,1780294770.907416344,0.31200000643730164
1780294770.923943281,1780294770.923454046,0.31200000643730164
1780294770.946055174,1780294770.945294619,0.3409999907016754
1780294770.970476866,1780294770.969800472,0.36899998784065247
1780294770.985692024,1780294770.985071421,0.36899998784065247
